City_ID,NAME,state,place,population_total,population_male,population_female,population_median_age,population_median_age_male,population_median_age_female,population_total_2,population_18_to_24,population_25_to_34,population_35_to_44,population_45_to_54,population_55_to_64
1367,"Columbus city, Mississippi",28,15380,20505,9074,11431,39.0,31.7,43.0,21956,1192,3879,1618,3681,3155
1368,"Gautier city, Mississippi",28,26860,21956,9855,12101,41.9,37.1,44.7,31363,2876,3268,4504,3320,4164
1369,"Greenville city, Mississippi",28,29180,31363,15209,16154,37.9,34.8,40.6,72096,6912,10341,9683,8242,9787
1370,"Gulfport city, Mississippi",28,29700,72096,35421,36675,36.7,37.7,36.5,45704,10889,7407,4210,3648,4855
1371,"Hattiesburg city, Mississippi",28,31020,45704,21170,24534,29.7,32.1,27.5,20436,2277,1593,2602,3793,2876
1372,"Hernando city, Mississippi",28,31780,20436,8712,11724,43.1,40.0,44.8,26740,3559,3420,4016,3600,3318
1373,"Horn Lake city, Mississippi",28,33700,26740,12194,14546,33.6,30.4,35.6,149813,17141,23878,17584,15685,18100
1374,"Jackson city, Mississippi",28,36000,149813,69597,80216,34.0,32.0,37.0,27715,1744,1750,4741,3196,4074
1375,"Madison city, Mississippi",28,44520,27715,14530,13185,44.0,43.1,47.9,34425,2549,3425,5369,2956,4836
1376,"Meridian city, Mississippi",28,46640,34425,16929,17496,41.0,38.9,43.8,40276,3449,4233,6310,4258,4800
1377,"Olive Branch city, Mississippi",28,54040,40276,18344,21932,39.3,38.7,39.6,26430,4515,5118,4463,1531,1528
1378,"Oxford city, Mississippi",28,54840,26430,11928,14502,29.7,27.8,30.3,25358,2189,2965,3103,3799,2844
1379,"Pascagoula city, Mississippi",28,55360,25358,11480,13878,36.9,40.4,36.2,27253,1951,3840,4147,2627,3829
1380,"Pearl city, Mississippi",28,55760,27253,13318,13935,37.0,34.9,39.6,24055,2021,4237,3072,4533,3275
1381,"Ridgeland city, Mississippi",28,62520,24055,11264,12791,40.0,39.4,42.1,55434,3466,9972,8130,5976,6213
1382,"Southaven city, Mississippi",28,69280,55434,26090,29344,35.4,32.7,37.2,24652,6657,4104,3739,1475,1479
1383,"Starkville city, Mississippi",28,70240,24652,11709,12943,27.2,24.3,31.4,37671,2435,4079,5580,4217,3920
1384,"Tupelo city, Mississippi",28,74840,37671,16907,20764,37.7,37.8,37.4,22832,3142,2340,3740,1963,2742
1385,"Vicksburg city, Mississippi",28,76720,22832,11003,11829,36.5,35.2,39.1,23999,1749,4873,2479,2126,3881
1386,"Arnold city, Missouri",29,01972,23999,11483,12516,34.5,34.0,35.5,30875,2161,2762,3777,3710,5811
1387,"Ballwin city, Missouri",29,03160,30875,15923,14952,44.5,44.0,44.8,24198,2230,4151,2770,2719,2588
1388,"Belton city, Missouri",29,04384,24198,11003,13195,37.6,39.4,33.9,59434,5233,7028,8897,8321,6292
1389,"Blue Springs city, Missouri",29,06652,59434,29655,29779,37.4,34.7,40.2,39820,8413,4797,5020,2661,3803
1390,"Cape Girardeau city, Missouri",29,11242,39820,18277,21543,33.3,33.7,33.0,49709,2721,4550,6741,7677,5665
1391,"Chesterfield city, Missouri",29,13600,49709,24508,25201,43.6,41.3,45.2,126850,28689,21287,18279,9951,9225
1392,"Columbia city, Missouri",29,15670,126850,61539,65311,29.4,29.2,29.6,51999,4482,5975,7627,4744,8432
1393,"Florissant city, Missouri",29,24778,51999,24735,27264,39.5,36.8,41.9,27011,1727,5036,3025,2884,3732
1394,"Gladstone city, Missouri",29,27190,27011,13673,13338,39.8,36.4,40.8,25845,1770,2646,4725,2721,2435
1395,"Grandview city, Missouri",29,28324,25845,12256,13589,36.8,37.0,36.8,25243,2334,3857,3496,1918,3887
1396,"Hazelwood city, Missouri",29,31276,25243,10072,15171,35.2,34.2,39.1,122083,9215,15123,12079,15955,19285
1397,"Independence city, Missouri",29,35000,122083,59554,62529,43.7,40.5,46.8,42760,4280,6447,6375,4162,5183
1398,"Jefferson City city, Missouri",29,37000,42760,23125,19635,37.9,36.8,40.1,48979,5493,7073,6121,6088,5070
1399,"Joplin city, Missouri",29,37592,48979,22633,26346,37.9,35.7,39.0,508415,44725,95281,71268,54852,58420
1400,"Kansas City city, Missouri",29,38000,508415,241879,266536,35.1,34.7,35.5,29380,1232,2600,4505,3651,3179
1401,"Kirkwood city, Missouri",29,39044,29380,14573,14807,42.2,38.4,45.9,21008,3642,846,2705,2498,3172
1402,"Lake St. Louis city, Missouri",29,40043,21008,10901,10107,40.4,36.6,45.4,102506,7018,10407,15423,11925,13561
1403,"Lee's Summit city, Missouri",29,41348,102506,52686,49820,38.0,36.0,38.9,30379,2729,3110,5075,2972,4171
1404,"Liberty city, Missouri",29,42032,30379,14564,15815,38.3,37.3,40.2,21599,1221,4344,2480,1574,2331
1405,"Manchester city, Missouri",29,45668,21599,11290,10309,31.1,28.7,35.0,28023,2878,5912,3831,2781,3547
1406,"Maryland Heights city, Missouri",29,46586,28023,14704,13319,34.8,34.4,35.3,27904,2647,4037,3348,3038,4313
1407,"Mehlville CDP, Missouri",29,47180,27904,12947,14957,46.1,44.5,47.0,24142,1458,2706,4158,2131,3178
1408,"Nixa city, Missouri",29,52616,24142,10418,13724,39.3,40.5,37.2,35183,2343,4855,4039,3962,4747
1409,"Oakville CDP, Missouri",29,53876,35183,17653,17530,41.7,39.0,44.1,93651,7436,13420,13046,12875,11683
1410,"O'Fallon city, Missouri",29,54074,93651,44211,49440,35.8,36.3,35.4,24505,2340,2944,2222,3360,3803
1411,"Old Jamestown CDP, Missouri",29,54352,24505,11588,12917,41.7,30.7,49.7,21507,2384,3322,3609,1741,1375
1412,"Ozark city, Missouri",29,55766,21507,10910,10597,32.3,28.1,35.7,24163,1734,1576,3865,2483,3374
1413,"Raymore city, Missouri",29,60752,24163,12715,11448,39.6,35.3,42.0,29570,2149,4087,3553,3677,3952
1414,"Raytown city, Missouri",29,60788,29570,14286,15284,43.8,43.8,43.7,70832,7563,12168,8721,7122,8824
1415,"St. Charles city, Missouri",29,64082,70832,33838,36994,37.0,36.0,38.4,75763,7480,10762,10492,7961,9847
1416,"St. Joseph city, Missouri",29,64550,75763,38448,37315,37.6,37.1,38.8,293310,25016,58546,42272,31960,37498
1417,"St. Louis city, Missouri",29,65000,293310,143041,150269,36.8,36.0,37.7,58131,3086,7839,8876,5167,9842
1418,"St. Peters city, Missouri",29,65126,58131,28430,29701,42.5,40.9,44.5,21183,1704,2895,3057,2298,2282
1419,"Sedalia city, Missouri",29,66440,21183,10635,10548,37.6,32.6,42.1,169850,31132,27667,20574,16425,15934
1420,"Springfield city, Missouri",29,70000,169850,82867,86983,32.8,32.4,33.3,34626,4359,5291,4921,2933,5299
1421,"University City city, Missouri",29,75220,34626,15061,19565,37.2,37.8,36.6,24905,2582,2073,3923,3336,2796
1422,"Webster Groves city, Missouri",29,78154,24905,11153,13752,38.6,33.5,40.6,45452,3516,4844,7992,7247,3298
1423,"Wentzville city, Missouri",29,78442,45452,23755,21697,36.4,34.8,38.2,35256,2335,1916,5443,5588,5281
1424,"Wildwood city, Missouri",29,79820,35256,17854,17402,42.5,42.2,42.7,117453,9366,17122,15042,13326,13399
1425,"Billings city, Montana",30,06550,117453,57371,60082,37.5,38.2,36.8,54545,13018,11181,6770,6543,2759
1426,"Bozeman city, Montana",30,08950,54545,29777,24768,29.0,29.4,28.5,34477,3840,3978,4443,3160,5315
1427,"Butte-Silver Bow (balance), Montana",30,11397,34477,17250,17227,41.0,40.7,41.5,60399,4891,9095,7354,6400,8356
1428,"Great Falls city, Montana",30,32800,60399,30364,30035,40.5,37.5,44.4,33118,2736,5144,4663,3673,4174
1429,"Helena city, Montana",30,35600,33118,16143,16975,39.6,37.4,44.7,26114,1954,4896,3431,1856,2357
1430,"Kalispell city, Montana",30,40075,26114,13029,13085,34.4,33.7,35.2,74834,11327,13654,11210,8089,6462
1431,"Missoula city, Montana",30,50200,74834,36389,38445,34.7,34.6,34.8,63739,5542,9259,9531,6253,8076
1432,"Bellevue city, Nebraska",31,03950,63739,33242,30497,37.2,34.7,40.4,24769,1558,2823,3898,2207,3266
1433,"Columbus city, Nebraska",31,10110,24769,11710,13059,38.9,38.4,39.4,26642,2815,3004,3752,2388,3210
1434,"Fremont city, Nebraska",31,17670,26642,12919,13723,36.4,34.4,37.1,51882,4096,7006,6411,6225,5759
1435,"Grand Island city, Nebraska",31,19595,51882,25602,26280,35.7,34.9,37.8,24885,2764,3393,2680,2164,3721
1436,"Hastings city, Nebraska",31,21415,24885,11721,13164,36.9,37.8,36.7,32419,5331,4638,4730,2806,3153
1437,"Kearney city, Nebraska",31,25055,32419,16424,15995,33.9,32.9,35.1,292648,47063,41278,36672,29590,30951
1438,"Lincoln city, Nebraska",31,28000,292648,147855,144793,33.3,32.6,34.0,23398,2488,3316,3171,2075,3309
1439,"Norfolk city, Nebraska",31,34615,23398,11349,12049,37.0,36.0,38.9,22157,1974,2606,3106,2300,2917
1440,"North Platte city, Nebraska",31,35000,22157,9884,12273,41.1,39.8,41.4,487299,48003,74585,65122,56218,56866
1441,"Omaha city, Nebraska",31,37000,487299,242649,244650,35.6,34.8,36.2,24105,1944,2296,2971,3859,3864
1442,"Papillion city, Nebraska",31,38295,24105,12177,11928,44.7,43.9,44.9,58993,4479,6791,7664,7464,8429
1443,"Carson City, Nevada",32,09700,58993,29786,29207,43.3,43.5,42.7,22319,1954,3067,2921,1714,3025
1444,"Elko city, Nevada",32,22500,22319,11632,10687,34.3,32.6,35.3,245286,21414,41105,40374,32299,25914
1445,"Enterprise CDP, Nevada",32,23770,245286,125568,119718,35.7,35.3,36.2,22905,1055,3130,4923,3109,2054
1446,"Fernley city, Nevada",32,24900,22905,12265,10640,39.0,37.9,39.6,322202,17999,36793,48459,39928,40564
1447,"Henderson city, Nevada",32,31900,322202,158108,164094,40.7,41.0,40.5,646776,51900,91261,86607,88855,83526
1448,"Las Vegas city, Nevada",32,40000,646776,325837,320939,39.6,39.0,40.0,19959,364,1585,716,2076,2477
1449,"Mesquite city, Nevada",32,46000,19959,10191,9768,65.0,62.2,65.8,274146,26240,44445,39731,32504,29763
1450,"North Las Vegas city, Nevada",32,51800,274146,136286,137860,33.7,31.8,35.6,46567,1569,4903,5354,4936,7848
1451,"Pahrump CDP, Nevada",32,53800,46567,24070,22497,52.1,53.9,50.3,185849,18840,29569,26946,25807,23177
1452,"Paradise CDP, Nevada",32,54600,185849,93354,92495,38.1,39.3,36.8,268843,27890,44188,38325,26533,31858
1453,"Reno city, Nevada",32,60600,268843,135308,133535,36.3,36.0,36.6,109788,8751,17476,12462,15382,13199
1454,"Sparks city, Nevada",32,68400,109788,56847,52941,39.7,38.0,40.0,213552,15461,36770,32865,29287,23254
1455,"Spring Valley CDP, Nevada",32,68585,213552,102056,111496,37.9,37.1,39.1,32535,1371,2109,4864,5163,4313
1456,"Summerlin South CDP, Nevada",32,70900,32535,16702,15833,47.0,41.9,51.0,196147,20527,29708,22468,25299,22161
1457,"Sunrise Manor CDP, Nevada",32,71400,196147,98223,97924,33.1,33.3,32.4,22682,1618,4470,1888,3034,2389
1458,"Sun Valley CDP, Nevada",32,71600,22682,11881,10801,30.0,30.7,29.2,47928,3351,7839,6738,4301,4638
1459,"Whitney CDP, Nevada",32,83800,47928,24482,23446,33.3,33.8,33.0,37336,3605,5642,5278,4225,3836
1460,"Winchester CDP, Nevada",32,84600,37336,19633,17703,36.4,35.6,39.6,44013,3712,8097,5708,5591,6507
1461,"Concord city, New Hampshire",33,14200,44013,22500,21513,40.8,39.1,43.7,21872,1465,4686,2486,2635,3912
1462,"Derry CDP, New Hampshire",33,17860,21872,9977,11895,40.0,40.2,39.8,33172,4600,7069,4594,3216,3262
1463,"Dover city, New Hampshire",33,18820,33172,15745,17427,33.8,33.4,34.0,21908,3539,3456,1888,3191,2129
1464,"Keene city, New Hampshire",33,39300,21908,10813,11095,42.8,44.0,40.4,115470,10483,22786,16668,11733,16390
1465,"Manchester city, New Hampshire",33,45140,115470,56797,58673,36.6,36.3,36.7,91122,8634,14163,11400,11849,11147
1466,"Nashua city, New Hampshire",33,50260,91122,46166,44956,40.6,39.4,41.7,20536,1582,3591,3077,2192,2855
1467,"Portsmouth city, New Hampshire",33,62900,20536,9753,10783,42.8,43.6,42.5,32859,2797,4925,3802,5046,5908
1468,"Rochester city, New Hampshire",33,65140,32859,18039,14820,44.5,39.8,50.1,38467,3018,3624,4229,4513,5949
1469,"Atlantic City city, New Jersey",34,02080,38467,19617,18850,41.9,39.0,43.1,69195,3768,11002,9521,8130,9569
1470,"Bayonne city, New Jersey",34,03580,69195,34795,34400,38.3,38.0,38.5,28204,2875,3318,3947,3123,4413
1471,"Bergenfield borough, New Jersey",34,05170,28204,14136,14068,42.9,39.3,44.0,26611,1116,5243,4973,2939,2219
1472,"Bridgeton city, New Jersey",34,07600,26611,15853,10758,32.4,33.3,29.3,71771,7856,10482,8641,8106,7291
1473,"Camden city, New Jersey",34,10000,71771,32500,39271,32.2,31.3,33.2,25152,2554,2446,3725,2992,3444
1474,"Carteret borough, New Jersey",34,10750,25152,11872,13280,40.8,41.9,38.1,25606,1530,4146,4581,3105,2224
1475,"Cliffside Park borough, New Jersey",34,13570,25606,11281,14325,39.0,37.9,39.1,89382,8600,12295,11725,10908,13615
1476,"Clifton city, New Jersey",34,13690,89382,44938,44444,42.3,40.8,43.7,68893,3549,10616,9017,9599,8969
1477,"East Orange city, New Jersey",34,19390,68893,29484,39409,37.5,35.3,39.5,135405,12245,17371,22247,17656,15247
1478,"Elizabeth city, New Jersey",34,21000,135405,64328,71077,36.0,35.9,36.3,20579,1311,2612,2520,2915,2720
1479,"Elmwood Park borough, New Jersey",34,21300,20579,10802,9777,44.3,44.2,44.4,29111,2095,5004,1777,4085,5125
1480,"Englewood city, New Jersey",34,21480,29111,13944,15167,48.2,45.8,50.2,35153,2751,4095,4422,4370,4500
1481,"Fair Lawn borough, New Jersey",34,22470,35153,16991,18162,36.7,34.9,37.7,39864,1110,5121,5667,5983,5281
1482,"Fort Lee borough, New Jersey",34,24420,39864,18128,21736,44.7,43.5,45.4,32471,3034,4590,6254,3852,3280
1483,"Garfield city, New Jersey",34,25770,32471,16309,16162,38.9,38.8,39.3,21081,6322,2408,1633,2831,1864
1484,"Glassboro borough, New Jersey",34,26340,21081,10013,11068,27.4,24.8,34.2,45642,1957,8245,5715,8489,6849
1485,"Hackensack city, New Jersey",34,28680,45642,23330,22312,45.6,43.9,46.0,20753,814,2462,3827,3397,3158
1486,"Hillsborough CDP, New Jersey",34,31880,20753,10078,10675,43.4,39.6,46.3,58687,4446,21995,12010,4363,3978
1487,"Hoboken city, New Jersey",34,32250,58687,28564,30123,31.6,32.7,30.7,21206,2052,2104,4346,2208,2208
1488,"Iselin CDP, New Jersey",34,34470,21206,10758,10448,39.5,37.8,39.9,283943,19443,63270,49313,31306,27851
1489,"Jersey City city, New Jersey",34,36000,283943,144767,139176,35.4,34.3,36.4,40380,2623,5625,6138,7055,6456
1490,"Kearny town, New Jersey",34,36510,40380,22244,18136,42.8,41.7,44.1,66405,6692,8252,6676,4490,2376
1491,"Lakewood CDP, New Jersey",34,38580,66405,33842,32563,17.3,16.8,17.9,43595,4603,6301,6216,6148,6664
1492,"Linden city, New Jersey",34,40350,43595,21343,22252,40.0,37.5,40.7,25962,1807,3686,3134,4308,3934
1493,"Lodi borough, New Jersey",34,41100,25962,13066,12896,40.0,43.3,38.4,32383,4144,4253,3748,3491,3401
1494,"Long Branch city, New Jersey",34,41310,32383,14750,17633,34.9,35.2,34.7,27643,1692,3499,3342,3274,3626
1495,"Millville city, New Jersey",34,46680,27643,13975,13668,35.8,30.9,39.7,307216,31568,46581,46012,38892,34227
1496,"Newark city, New Jersey",34,51000,307216,150211,157005,35.1,33.9,36.2,55707,15742,8198,6983,5304,4154
1497,"New Brunswick city, New Jersey",34,51210,55707,27856,27851,25.6,25.9,25.2,27225,2590,3481,4309,3082,3291
1498,"North Plainfield borough, New Jersey",34,53280,27225,13336,13889,34.9,37.3,31.9,28617,2378,4617,4732,2866,3514
1499,"Old Bridge CDP, New Jersey",34,54690,28617,13787,14830,36.6,37.0,36.5,19350,664,2745,2762,2997,3068
1500,"Palisades Park borough, New Jersey",34,55770,19350,9565,9785,48.1,48.1,48.0,26419,2101,1515,2962,3355,3942
1501,"Paramus borough, New Jersey",34,55950,26419,13526,12893,48.5,48.1,50.4,22393,2059,2574,3969,1886,3292
1502,"Parsippany CDP, New Jersey",34,56430,22393,11310,11083,41.8,41.1,42.8,69637,8535,8880,9968,9269,6747
1503,"Passaic city, New Jersey",34,56550,69637,31852,37785,30.8,31.5,29.9,157783,13878,24299,21698,19712,16848
1504,"Paterson city, New Jersey",34,57000,157783,79125,78658,33.6,32.2,35.2,55296,5619,8186,8169,6835,5866
1505,"Perth Amboy city, New Jersey",34,58200,55296,26327,28969,36.1,34.1,38.5,54933,4727,9157,7355,5983,8450
1506,"Plainfield city, New Jersey",34,59190,54933,29928,25005,35.8,34.0,38.7,21213,2521,3376,3152,2824,2681
1507,"Pleasantville city, New Jersey",34,59640,21213,9827,11386,38.2,36.8,39.4,20524,1832,1846,2148,1743,2700
1508,"Preakness CDP, New Jersey",34,60810,20524,9740,10784,34.9,31.4,39.7,30870,8274,2562,3255,3425,3096
1509,"Princeton, New Jersey",34,60900,30870,14107,16763,28.9,31.1,26.8,29909,1957,5169,3742,5164,3115
1510,"Rahway city, New Jersey",34,61530,29909,13483,16426,39.5,36.6,41.0,26202,2349,1315,3223,4654,3945
1511,"Ridgewood village, New Jersey",34,63000,26202,12405,13797,41.7,40.9,42.3,22141,2465,3091,3365,3777,2264
1512,"Roselle borough, New Jersey",34,64620,22141,10555,11586,36.6,36.9,36.3,21352,3271,1915,2643,3799,2507
1513,"Rutherford borough, New Jersey",34,65280,21352,10769,10583,39.3,38.3,44.2,45085,3812,6366,5990,6567,6491
1514,"Sayreville borough, New Jersey",34,65790,45085,23200,21885,40.6,41.0,40.1,24246,754,5256,4022,2695,2694
1515,"Secaucus town, New Jersey",34,66570,24246,11845,12401,34.6,32.8,37.6,48089,3560,6282,6715,6728,7047
1516,"Sicklerville CDP, New Jersey",34,67470,48089,22866,25223,38.9,36.9,41.2,25648,2646,3841,4116,2804,3308
1517,"Somerset CDP, New Jersey",34,68370,25648,12588,13060,41.1,36.4,43.1,24238,1747,3077,2351,4436,4177
1518,"South Plainfield borough, New Jersey",34,69390,24238,11132,13106,45.7,43.5,48.5,22901,1954,2688,3078,3576,2106
1519,"Summit city, New Jersey",34,71430,22901,11214,11687,38.5,35.4,39.5,93947,7739,11648,11986,12203,12344
1520,"Toms River CDP, New Jersey",34,73110,93947,43795,50152,40.8,40.1,42.3,90458,6052,12882,13249,11450,12185
1521,"Trenton city, New Jersey",34,74000,90458,47114,43344,38.3,37.6,39.0,65639,7503,9123,9595,9434,7884
1522,"Union City city, New Jersey",34,74630,65639,33539,32100,35.8,33.8,39.0,61159,6406,6679,6457,7236,8286
1523,"Vineland city, New Jersey",34,76070,61159,28075,33084,41.3,38.3,44.8,30753,2324,2233,3640,5226,3207
1524,"Westfield town, New Jersey",34,79040,30753,15712,15041,38.6,35.6,40.4,52239,4207,7913,9592,7084,5737
1525,"West New York town, New Jersey",34,79610,52239,26275,25964,37.5,36.3,40.3,22610,1465,1782,4744,3833,3786
1526,"Woodbridge CDP, New Jersey",34,81950,22610,11994,10616,43.5,41.4,44.6,31656,2428,4152,4683,3427,2921
1527,"Alamogordo city, New Mexico",35,01780,31656,18291,13365,38.9,35.9,41.8,562591,53320,84048,78305,67885,68518
1528,"Albuquerque city, New Mexico",35,02000,562591,278377,284214,38.9,37.5,40.3,31890,1692,6001,3695,4705,3630
1529,"Carlsbad city, New Mexico",35,12150,31890,16866,15024,37.2,31.3,42.2,34144,4131,3612,4631,4394,4060
1530,"Clovis city, New Mexico",35,16420,34144,16209,17935,37.7,36.2,39.2,46427,4035,6177,7004,4947,5596
1531,"Farmington city, New Mexico",35,25800,46427,22437,23990,38.3,36.5,39.9,21857,624,5098,3154,1945,2416
1532,"Gallup city, New Mexico",35,28460,21857,11486,10371,33.4,33.5,33.4,39771,3578,6524,6818,2588,4042
1533,"Hobbs city, New Mexico",35,32520,39771,20806,18965,34.0,31.9,35.4,112907,15250,18352,14258,9733,11913
1534,"Las Cruces city, New Mexico",35,39380,112907,54249,58658,32.4,32.4,32.3,105839,7740,13936,14985,13348,13065
1535,"Rio Rancho city, New Mexico",35,63460,105839,52775,53064,39.0,37.4,39.7,49332,5450,6352,5954,5983,4916
1536,"Roswell city, New Mexico",35,64930,49332,24854,24478,35.2,33.6,35.8,88196,6827,10083,13544,10073,10375
1537,"Santa Fe city, New Mexico",35,70500,88196,42275,45921,42.5,42.4,42.7,34287,2603,3856,4369,3077,5854
1538,"South Valley CDP, New Mexico",35,74520,34287,17268,17019,40.9,38.3,45.7,98624,21018,15464,13220,9571,10095
1539,"Albany city, New York",36,01000,98624,47524,51100,33.4,32.2,34.6,26663,2561,4472,3996,2771,2732
1540,"Auburn city, New York",36,03078,26663,13824,12839,38.1,37.3,40.0,33988,2306,4227,4513,3429,6011
1541,"Baldwin CDP, New York",36,04143,33988,15789,18199,43.0,44.6,41.9,26430,2499,4572,3647,3611,3905
1542,"Bay Shore CDP, New York",36,04935,26430,13234,13196,42.1,41.4,45.3,47569,7418,7015,5793,4514,5088
1543,"Binghamton city, New York",36,06607,47569,22701,24868,36.0,33.8,37.5,61452,5130,9857,8778,6968,8316
1544,"Brentwood CDP, New York",36,08026,61452,32975,28477,35.9,35.1,38.3,36695,3501,5039,6257,3133,3292
1545,"Brighton CDP, New York",36,08257,36695,17692,19003,36.0,35.3,37.2,276804,30442,47941,35941,27249,36526
1546,"Buffalo city, New York",36,11000,276804,132533,144271,34.5,33.4,35.9,34737,4539,4253,5019,3739,4340
1547,"Centereach CDP, New York",36,13376,34737,17469,17268,35.4,30.8,38.5,40324,3945,6901,5392,4542,4868
1548,"Central Islip CDP, New York",36,13552,40324,20889,19435,32.5,32.2,33.1,76676,5652,11586,10002,9215,10176
1549,"Cheektowaga CDP, New York",36,15000,76676,38011,38665,39.2,39.1,39.3,20448,1331,2218,3086,1456,1861
1550,"Cohoes city, New York",36,16749,20448,8111,12337,39.8,42.6,39.0,36805,2014,3675,3154,5465,6586
1551,"Commack CDP, New York",36,17530,36805,19491,17314,48.3,46.0,49.6,22973,2514,2961,3332,3541,2524
1552,"Copiague CDP, New York",36,18146,22973,11228,11745,39.3,39.5,38.7,36427,3581,4140,3455,6378,6924
1553,"Coram CDP, New York",36,18157,36427,17337,19090,46.6,44.6,48.0,27095,2905,2219,2537,5276,4337
1554,"Deer Park CDP, New York",36,19972,27095,13777,13318,45.4,44.5,46.7,28700,2653,2733,3351,4172,4217
1555,"Dix Hills CDP, New York",36,20687,28700,14394,14306,40.5,39.9,41.7,20715,1797,2120,2889,2156,2660
1556,"Eastchester CDP, New York",36,21809,20715,9686,11029,40.4,41.5,38.4,36182,2232,5260,4547,3534,5083
1557,"East Meadow CDP, New York",36,22502,36182,18095,18087,41.2,38.0,46.6,22558,1905,2014,2534,2307,3508
1558,"East Patchogue CDP, New York",36,22733,22558,9306,13252,48.2,50.9,44.4,26307,2981,4526,3894,2839,4610
