name,brewery_type,address_1,city,state_province,postal_code,longitude,latitude,state,zip_code
Immortal Brewing Company,planning,,Las Vegas,Nevada,89183-5893,,,Nevada,89183
Imperial Oak Brewing Co,micro,501 Willow Blvd Ste 108,Willow Springs,Illinois,60480-1710,-87.879257,41.73187,Illinois,60480
Imperium Brewing,planning,,Hickory,Pennsylvania,15340-1135,,,Pennsylvania,15340
Imprint Beer Company,micro,1500 Industry Rd Ste O,Hatfield,Pennsylvania,19440-3271,,,Pennsylvania,19440
In the Loop Brewing,micro,3338 Land O Lakes Blvd,Land O Lakes,Florida,34639-4408,-82.46279799,28.20530858,Florida,34639
In the Shadow Brewing,micro,19731 Old Burn Rd,Arlington,Washington,98223,-122.1126057,48.17567366,Washington,98223
In-Law Brewing Co,micro,5868 County Route 14,Chase Mills,New York,13621-3102,-75.04830452,44.88140997,New York,13621
Inbound Brewco,micro,701 N 5th St,Minneapolis,Minnesota,55401-1124,-93.28068766,44.98529275,Minnesota,55401
Inc 82 Brewing,brewpub,7370 San Ramon Rd,Dublin,California,94568-2336,-121.9377474,37.7059588,California,94568
Incendiary Brewing Company,planning,,Winston Salem,North Carolina,27101,,,North Carolina,27101
Incline Brewing,planning,,Larkspur,Colorado,80118-8721,,,Colorado,80118
Indeed Brewing Co,regional,711 15th Ave NE Ste 102,Minneapolis,Minnesota,55413-3103,,,Minnesota,55413
Independence Brewing,regional,3913 Todd Ln Ste 607,Austin,Texas,78744-1061,-97.7361012,30.2111313,Texas,78744
Independent Brewing Co,micro,444 Harrison St,Oakland,California,94607-4118,-122.2711853,37.7964297,California,94607
Independent Brewing Company,micro,418 N Main St,Bel Air,Maryland,21014-3509,-76.35647784,39.53986125,Maryland,21014
Independent Fermentations Brewing,micro,127 Camelot Dr Ste 3,Plymouth,Massachusetts,02360-3039,,,Massachusetts,02360
Indian Joe Brewing,micro,2123 Industrial Ct,Vista,California,92081-7900,-117.2204292,33.1694168,California,92081
Indian Ladder Farmstead Brewery and Cidery,micro,342 Altamont Rd,Altamont,New York,12009-3500,,,New York,12009
Indian Springs Brewing Company,proprietor,109 E Main St,Neosho,Missouri,64850-1810,-94.36740902,36.86853698,Missouri,64850
Indian Valley Brewing,micro,14 Commercial Blvd Ste 125,Novato,California,94949-6110,-122.5350144,38.06828367,California,94949
Indian Wells Brewing Co,micro,2565 State Highway 14,Inyokern,California,93527-2700,-117.8727845,35.6675286,California,93527
Indiana City Brewing,micro,24 Shelby Street,Indianapolis,Indiana,46202-3941,-86.141258,39.7661102,Indiana,46202
Indie Brewing Company,micro,2350 Sunrise St,Los Angeles,California,90023-1036,-118.2227391,34.0358529,California,90023
Indigo Reef Brewing Company,micro,2079 Wambaw Creek Unit 1,Charleston,South Carolina,29492,-79.90995,32.90352,South Carolina,29492
Industrial Arts Brewing Co.,micro,55 W Railroad Ave # 25W,Garnerville,New York,10923-1261,,,New York,10923
Industrial Revolution Brewing Company,micro,285 Cheesman St,Erie,Colorado,80516-8464,-105.0477556,40.05161529,Colorado,80516
Industry Brewery,planning,,Houston,Texas,77024-7146,,,Texas,77024
Industry Brewing,brewpub,8012 N Hale Ave,Peoria,Illinois,61615-2050,-89.60764563,40.78613406,Illinois,61615
Infamous Brewing,micro,4602 Weletka Dr,Austin,Texas,78734-1829,,,Texas,78734
Infinite Ale Works,micro,304 S Magnolia Ave,Ocala,Florida,34471-1158,-82.1362315,29.1244956,Florida,34471
Infusion Brewing Company,micro,6115 Maple St,Omaha,Nebraska,68104-4043,-96.007724,41.284907,Nebraska,68104
Infusion Brewing Company,micro,6271 S 118th St,Omaha,Nebraska,68137-3574,-96.0980711,41.2077948,Nebraska,68137
Infusion Brewing Company of Trinity,micro,7813 Mitchell Blvd,New Port Richey,Florida,34655-4723,,,Florida,34655
Ingenious Brewing Company,micro,1986 S Houston Ave,Humble,Texas,77396-1507,-95.2633815,29.9748544,Texas,77396
Inland Ale Works Brewing Co,micro,505 1st St,Cheney,Washington,99004,-117.5746659,47.48762493,Washington,99004
Inland Empire Brewing Co,proprietor,1710 Palmyrita Ave Ste 11,Riverside,California,92507-1627,-117.3485896,34.00435346,California,92507
Inland Wharf Brewing Company,micro,26440 Jefferson Ave Ste A,Murrieta,California,92562-6951,-117.1781802,33.5346449,California,92562
Inlet Brewing Co,proprietor,4448 Nicole Cir,Jupiter,Florida,33469,-80.10011389,26.96003048,Florida,33469
"Inn On Peaks Island Brewery, The",brewpub,33 Island Ave,Peaks Island,Maine,04108-1333,-70.1979666,43.65417851,Maine,04108
Inner Compass Brewing,micro,300 E 2nd St,Sanford,Florida,32771-1312,-81.270294,28.810888,Florida,32771
InnerSpace Brewing Company,micro,2414 Clinton Ave W,Huntsville,Alabama,35805-3014,-86.5932014,34.7277523,Alabama,35805
Innovation Brew Works,micro,3650 W Temple Ave Bldg 220A,Pomona,California,91768-2582,-117.8148645,34.05000627,California,91768
Innovation Brewing,brewpub,414 W Main St,Sylva,North Carolina,28779-5548,-83.22208589,35.37361923,North Carolina,28779
Inoculum Ale Works,micro,1320 Commercial Way,Spring Hill,Florida,34606,-82.551896,28.6060793,Florida,34606
Inside Passage Brewing Company LLC,closed,,Ketchikan,Alaska,99901-6502,-131.6466819,55.3430696,Alaska,99901
Inside The Five Brewing,brewpub,5703 Main St,Sylvania,Ohio,43560-4901,-83.70328149,41.71726502,Ohio,43560
Insight Brewing Company,micro,2821 E Hennepin Ave,Minneapolis,Minnesota,55413-2916,-93.2702061,44.9812702,Minnesota,55413
Institution Ale Company,brewpub,3841 Mission Oaks Blvd,Camarillo,California,93012-5036,-119.0203372,34.21646691,California,93012
Insurgent Brewing Co. LLC,micro,990 N State Route 89 Ste B,Chino Valley,Arizona,86323-5139,,,Arizona,86323
Insurrection Aleworks,micro,1635 E Railroad St,Heidelberg,Pennsylvania,15106-4026,-80.08755441,40.39264014,Pennsylvania,15106
Interboro Spirits And Ales,brewpub,942 Grand St,Brooklyn,New York,11211-2707,-73.9369567,40.7126813,New York,11211
Intercourse Brewing Co,contract,4166 Ironbridge Dr,Collegeville,Pennsylvania,19426-1188,,,Pennsylvania,19426
Intergalactic Brewing Co,micro,9715 Carroll Centre Rd #107,San Diego,California,92126-6507,-117.1223493,32.89873279,California,92126
Intermission Beer Company,micro,10089 Brook Rd unit A,Glen Allen,Virginia,23059,,,Virginia,23059
Intersect Brewing,micro,2160 W Drake Rd Unit A1,Fort Collins,Colorado,80526-1486,,,Colorado,80526
"Intervention Brewing Company, LLC",planning,,Irving,Texas,75061-8826,,,Texas,75061
Intracoastal Brewing Co.,micro,652 W Eau Gallie Blvd,Melbourne,Florida,32935-6509,-80.7039168,28.1206522,Florida,32935
Intrinsic Brewing,brewpub,509 W State Street,Garland,Texas,75040,-96.63705236,32.91369215,Texas,75040
Intuition Ale Works,micro,929 E Bay St,Jacksonville,Florida,32202-2307,-81.64490792,30.32336192,Florida,32202
Intuition Ale Works Production Facility,micro,720 King St,Jacksonville,Florida,32204-3440,-81.69702371,30.31799538,Florida,32204
Inu Island Ales,micro,46-147 Kahuhipa St STE E,Kaneohe,Hawaii,96744,-157.805414,21.416279,Hawaii,96744
Invasive Species Brewing,micro,726 NE 2nd Ave,Fort Lauderdale,Florida,33304-2616,-80.1418016,26.1298369,Florida,33304
Inventors Brewpub,brewpub,435 N Lake St,Port Washington,Wisconsin,53074-1608,-87.86700105,43.39195039,Wisconsin,53074
Invictus Brewing Co,planning,,Blaine,Minnesota,55449,,,Minnesota,55449
Invictus Brewing Co.,brewpub,2025 105th Ave NE,Blaine,Minnesota,55449-5202,-93.2189616,45.1608516,Minnesota,55449
Iowa Brewing Company,micro,708 3rd St SE,Cedar Rapids,Iowa,52401-2012,-91.66212463,41.97421739,Iowa,52401
Iowa River Brewing Company,micro,107 N 1st St,Marshalltown,Iowa,50158-5803,-92.91450419,42.05061076,Iowa,50158
Ipswich Ale Brewery,regional,2 Brewery Pl,Ipswich,Massachusetts,01938-1196,,,Massachusetts,01938
Irish Mafia Brewing Co,brewpub,2971 Whalen Rd,Bloomfield,New York,14469-9786,-77.38938696,42.89268134,New York,14469
Iron Bird Brewing Co.,brewpub,402 S Nevada Ave,Colorado Springs,Colorado,80903-2110,-104.8223799,38.8280292,Colorado,80903
Iron Brewing Company,brewpub,136 Washington St,Norwalk,Connecticut,06854,-73.41734954,41.09888787,Connecticut,06854
Iron Duke Brewing Co,micro,100 State St Ste 122,Ludlow,Massachusetts,01056-3435,,,Massachusetts,01056
Iron Fist Brewing Co,closed,1305 Hot Springs Way Ste 101,Vista,California,92081-7876,-117.2388018,33.14569866,California,92081
Iron Flamingo Brewery,micro,196 Baker St,Corning,New York,14830-2074,-77.0564722,42.1551591,New York,14830
Iron Goat Brewing,brewpub,1302 W 2nd Ave,Spokane,Washington,99201-4616,-117.4312826,47.65452878,Washington,99201
Iron Hart,brewpub,49 N Church St,Carbondale,Pennsylvania,18407-1904,-75.50001,41.573825,Pennsylvania,18407
Iron Hill Brewery & Restaurant - Chestnut Hill,brewpub,8400 Germantown Ave,Philadelphia,Pennsylvania,19118-3328,-75.205095,40.075132,Pennsylvania,19118
Iron Hill Brewery & Restaurant - Greenville,brewpub,741 Haywood Rd,Greenville,South Carolina,29607,,,South Carolina,29607
Iron Hill Brewery & Restaurant - Huntingdon Valley,brewpub,785 Huntingdon Pike,Huntingdon Valley,Pennsylvania,19006-8362,-75.0674691,40.1192109,Pennsylvania,19006
Iron Hill Brewery & Restaurant - Lancaster,brewpub,781 Harrisburg Pike,Lancaster,Pennsylvania,17603-2655,-76.3188136,40.0506816,Pennsylvania,17603
Iron Hill Brewery & Restaurant - Maple Shade,brewpub,124 East King's Hwy,Maple Shade,New Jersey,08052-5405,,,New Jersey,08052
Iron Hill Brewery & Restaurant - Media,brewpub,30 E State Street,Media,Pennsylvania,19063-2904,-75.38831847,39.9174642,Pennsylvania,19063
Iron Hill Brewery & Restaurant - Newark,brewpub,147 East Main St,Newark,Delaware,19711-7313,-75.7468068,39.6834128,Delaware,19711
Iron Hill Brewery & Restaurant - North Wales,brewpub,1460 Bethlehem Pike,North Wales,Pennsylvania,19454-2159,,,Pennsylvania,19454
Iron Hill Brewery & Restaurant - Phoenixville,brewpub,130 Bridge St,Phoenixville,Pennsylvania,19460-3448,-75.51335,40.13418,Pennsylvania,19460
Iron Hill Brewery & Restaurant - Rehoboth Beach,brewpub,19815 Coastal Hwy,Rehoboth Beach,Delaware,19971,-75.090191,38.7074994,Delaware,19971
Iron Hill Brewery & Restaurant - Voorhees,brewpub,13107 Town Center Blvd,Voorhees,New Jersey,08043-2668,-74.9979656,39.8524026,New Jersey,08043
Iron Hill Brewery & Restaurant - West Chester,brewpub,3 West Gay St,West Chester,Pennsylvania,19380-3010,-75.60564101,39.96059635,Pennsylvania,19380
Iron Hill Brewery & Restaurant - Wilmington,brewpub,620 Justison St,Wilmington,Delaware,19801-5141,,,Delaware,19801
Iron Hill Brewery & Restaurant (Ardmore),brewpub,60 Greenfield Ave,Ardmore,Pennsylvania,19003-1204,-75.29755364,40.00854097,Pennsylvania,19003
Iron Horse Brewery,regional,1621 Vantage Hwy,Ellensburg,Washington,98926-9001,-120.5200004,47.00287945,Washington,98926
Iron John's Brewing Company,micro,245 S Plumer Ave Ste 27,Tucson,Arizona,85719-6348,,,Arizona,85719
Iron Monk Brewing Company,micro,519 S Husband St,Stillwater,Oklahoma,74074-4031,-97.0595399,36.1163409,Oklahoma,74074
Iron Spike Brewing Company,brewpub,150 E Simmons St Ste 1,Galesburg,Illinois,61401-4641,,,Illinois,61401
Iron Springs Pub & Brewery,brewpub,765 Center Blvd,Fairfax,California,94930-1764,-122.5862525,37.98670111,California,94930
Iron Tree Table & Taps,brewpub,37 Costello Ave,Florissant,Colorado,80816,,,Colorado,80816
Iron Triangle Brewing Company,micro,1581 Industrial St,Los Angeles,California,90021-1217,-118.2373618,34.03612189,California,90021
Iron Tug Brewing,micro,371 Park Ave,Rochester,New York,14607,-77.58587345,43.15024613,New York,14607
Ironbark Brewery,micro,2610 Kibby Rd,Jackson,Michigan,49203-4908,-84.43762976,42.2188971,Michigan,49203
Ironclad Brewery,micro,115 N 2nd St,Wilmington,North Carolina,28401-3936,-77.94767214,34.23671629,North Carolina,28401
Ironfire Brewing Company,micro,42095 Zevo Dr Unit 1,Temecula,California,92590-3741,-117.1779573,33.51202561,California,92590
Ironmonger Brewing,micro,2129 Northwest Pkwy SE Ste 105,Marietta,Georgia,30067-9223,-84.48696353,33.91959382,Georgia,30067
Ironwood Brewing Co LLC,micro,6 Roosevelt Rd,Valparaiso,Indiana,46383-5136,-87.046457,41.46840633,Indiana,46383
Ironwood Creek,planning,,Evans,Georgia,30809-8239,,,Georgia,30809
Ironworks Brewery & Pub,brewpub,12354 W Alameda Pkwy Ste 110,Lakewood,Colorado,80228-2844,,,Colorado,80228
Irving Cliff Brewery,brewpub,2 Chapel St,Honesdale,Pennsylvania,18431-2094,-75.257181,41.574806,Pennsylvania,18431
Irwin Brewing Company,micro,326 Belleview,Crested Butte,Colorado,81224-8706,-106.9853012,38.86695573,Colorado,81224
Islamorada Beer Company,micro,82229 Overseas Hwy,Islamorada,Florida,33036-3659,-80.5805987,24.9552722,Florida,33036
Island Brewing Co,micro,5049 6th St,Carpinteria,California,93013-2001,-119.521007,34.39590392,California,93013
Island City Brewing Company,micro,65 E Front St,Winona,Minnesota,55987-3494,-91.6347433,44.053748,Minnesota,55987
Island Coastal Lager,micro,3900 Frontage Rd S,Lakeland,Florida,33815,,,Florida,33815
Island Dog Brewing,micro,125 John Roberts Rd,South Portland,Maine,04106-3295,-70.33101442,43.63059386,Maine,04106
Island Hoppin' Brewery,micro,33 Hope Ln,Eastsound,Washington,98245-8915,-122.9152526,48.70268053,Washington,98245
Island To Island Brewery,brewpub,642 Rogers Ave,Brooklyn,New York,11226-1502,-73.95325995,40.6558144,New York,11226
Isley Brewing Company,micro,1715 Summit Ave,Richmond,Virginia,23230-4515,-77.46838631,37.56890085,Virginia,23230
Islla Street Brewing Company,micro,11911 Crosswinds Way,San Antonio,Texas,78233,-98.3775366,29.547909,Texas,78233
Itasca Brewing Company Inc,micro,400 E Orchard St Ste B,Itasca,Illinois,60143-1773,,,Illinois,60143
Ithaca Beer Co,regional,122 Ithaca Beer Dr,Ithaca,New York,14850-8813,,,New York,14850
Ivanhoe Aleworks,micro,220 W Main St,Denison,Texas,75020-3025,-96.53729048,33.75528217,Texas,75020
Ivanhoe Park Brewing Company,micro,1300 Alden Rd,Orlando,Florida,32803-1822,-81.3718448,28.5631918,Florida,32803
Ivory Tower Brewery,planning,,Boone,North Carolina,28608-0001,,,North Carolina,28608
J Moe's Brewing Company,brewpub,7314 Washington St,Denver,Colorado,80229-6302,-104.9791943,39.7800007,Colorado,80229
J Wakefield Brewing,micro,120 NW 24th St,Miami,Florida,33127-4414,-80.19752867,25.7995437,Florida,33127
J. Fargo's Family Dining & Micro Brewery / Coyote J Brewing Co,brewpub,1209 E Main St,Cortez,Colorado,81321-2910,-108.570199,37.348775,Colorado,81321
J.J. Bitting Brewing Co.,brewpub,33 Main St,Woodbridge,New Jersey,07095-3335,-74.27717895,40.55461595,New Jersey,07095
J'ville Brewery,micro,201 Vt Route 112,Jacksonville,Vermont,05342-9634,,,Vermont,05342
Jack Mason's Tavern and Brewery,brewpub,400 E Ridgeway St,Clifton Forge,Virginia,24422-1327,-79.82746218,37.81505479,Virginia,24422
Jack Pine Brewery,micro,15593 Edgewood Dr,Baxter,Minnesota,56401-6952,,,Minnesota,56401
Jack Russell Farm Ales,brewpub,2380 Larsen Dr,Camino,California,95709-9749,-120.6801664,38.75368647,California,95709
Jack Russell's Steakhouse and Brewery / Maine Coast Brewing Co.,brewpub,102 Eden St,Bar Harbor,Maine,04609-1106,-68.2231868,44.3946497,Maine,04609
Jack's Abby Brewing,regional,100 Clinton St,Framingham,Massachusetts,01702-6748,-71.4109021,42.2800852,Massachusetts,01702
Jack's Brewing Co,brewpub,39176 Argonaut Way,Fremont,California,94538-1304,-121.9884025,37.5442084,California,94538
Jack's Run Brewing Co,micro,108 North 21st Street,Purcellville,Virginia,20132,-77.71491185,39.13704895,Virginia,20132
"Jackalope Brewing Company, LLC",micro,701 8th Ave S,Nashville,Tennessee,37203-4104,-86.7794989,36.1503817,Tennessee,37203
Jacked Up Brewery,micro,800 W Grand Ave Ste B Ste 201,Escondido,California,92025-2562,-117.0917748,33.11733983,California,92025
Jackie O's Brewery,micro,25 Campbell St,Athens,Ohio,45701-2616,-82.09053555,39.3315139,Ohio,45701
Jackie O's Pub & Brewery,brewpub,22-24 W Union St,Athens,Ohio,45701-2818,-82.10216171,39.32764186,Ohio,45701
Jackrabbit Brewing Co,micro,1323 Terminal St,West Sacramento,California,95691-3514,-121.54112,38.5719882,California,95691
Jackson Street Brew Co.,brewpub,106 N Jackson St,Perryville,Missouri,63775-1336,-89.86375484,37.72597286,Missouri,63775
Jackson Street Brewing,micro,607 5th St,Sioux City,Iowa,51101-1301,-96.40323429,42.49533849,Iowa,51101
Jacob Leinenkugel Brewing Co,large,1 Jefferson Ave,Chippewa Falls,Wisconsin,54729-1318,-91.396442,44.944606,Wisconsin,54729
Jaden James Brewery @ The Cascade Winery,brewpub,4665 Broadmoor Ave SE Ste 135,Grand Rapids,Michigan,49512-5387,-85.583194,42.909899,Michigan,49512
JAFB Brewery,micro,120 Beall Ave,Wooster,Ohio,44691-3673,-81.93429705,40.7995432,Ohio,44691
Jagged Mountain Brewery,micro,1139 20th St,Denver,Colorado,80202-1811,-104.9913673,39.7522457,Colorado,80202
Jailbreak Brewing Company,micro,9445 Washington Blvd N Ste F,Laurel,Maryland,20723-1380,,,Maryland,20723
Jailhouse Brewing Co,micro,8 Cherry St,Hampton,Georgia,30228-5575,-84.282374,33.387534,Georgia,30228
Karben4 Brewing,micro,3698 Kinsman Blvd,Madison,Wisconsin,53704-2509,-89.32573248,43.126221,Wisconsin,53704
Jaipur Restaurant and Brewpub,brewpub,10922 Elm St,Omaha,Nebraska,68144-4822,-96.08239397,41.23283768,Nebraska,68144
JAKs Brewing Company,micro,11860 Stapleton Dr,Peyton,Colorado,80831,,,Colorado,80831
Jam Room Brewing Co,micro,875 Main St,Newfoundland,Pennsylvania,18445-5210,-75.32415972,41.3014372,Pennsylvania,18445
James Peak Brewery,brewpub,70 E First St,Nederland,Colorado,80466,,,Colorado,80466
James River Brewery,micro,561 Valley St,Scottsville,Virginia,24590-4983,-78.49611667,37.80066298,Virginia,24590
Jamesport Brewing Co,brewpub,410 S James St,Ludington,Michigan,49431-2159,-86.44787302,43.95168567,Michigan,49431
Jamesport Farm Brewery,micro,5873 Sound Ave,Riverhead,New York,11901-5611,-72.648395,40.96775,New York,11901
Jamestown Brewing Company,planning,,Jamestown,New York,14701-5110,,,New York,14701
Jamex Brewing Co,micro,21721 Harper Ave,Saint Clair Shores,Michigan,48080-2213,-82.8986171,42.5171113,Michigan,48080
Jamul Brewing Co. - Production Only,micro,3113 Calle Allejandro,Jamul,California,91935-3108,-116.87742,32.709923,California,91935
Jarfly Brewing Co,micro,103 W Mount Vernon St,Somerset,Kentucky,42501-1627,-84.60558001,37.09179504,Kentucky,42501
Jasper Ridge Brewing Co,brewpub,1075 Country Ln Ste 100,Ishpeming,Michigan,49849-3402,-87.6791485,46.50148242,Michigan,49849
JC Brewhouse,closed,,Issaquah,Washington,98029-8902,,,Washington,98029
JD's Sports Pub and Brewery,brewpub,690 Redwood Hwy,Grants Pass,Oregon,97527-5582,-123.3420515,42.42319062,Oregon,97527
JDub's Brewing Co.,micro,1215 Mango Ave,Sarasota,Florida,34237-2816,-82.52525823,27.34877798,Florida,34237
Jekyll Brewing,micro,2855 Marconi Dr Ste 350,Alpharetta,Georgia,30005-2051,-84.2536638,34.0816562,Georgia,30005
Jellyfish Brewing Company,micro,917 S Nebraska St,Seattle,Washington,98108-2747,-122.3203471,47.54956765,Washington,98108
Jeremiah Johnson Brewing Company,brewpub,215 3rd St NW,Great Falls,Montana,59404-4103,-111.3023947,47.50778029,Montana,59404
Jersey Girl Brewing Company,micro,426 Sand Shore Rd Unit 1,Hackettstown,New Jersey,07840-5535,,,New Jersey,07840
Jessup Farm Barrel House,micro,1921 Jessup Dr,Fort Collins,Colorado,80525-2551,-105.0380013,40.5620458,Colorado,80525
Jester King Brewery,micro,13187 Fitzhugh Rd,Austin,Texas,78736-6510,-98.0824692,30.2547264,Texas,78736
JGR Enterprises Inc,planning,,Omaha,Nebraska,68135-6215,,,Nebraska,68135
Jig Head Brewing Company,micro,310 Newman Dr,Cookeville,Tennessee,38501-4127,-85.5237389,36.14556179,Tennessee,38501
"Jigsaw Brewing, LLC",planning,,High Point,North Carolina,27260-5056,,,North Carolina,27260
Jigsy's Brewpub & Restaurant,brewpub,225 N Enola Rd,Enola,Pennsylvania,17025-2414,,,Pennsylvania,17025
Jim Dandy Brewing,micro,305 E Lander St,Pocatello,Idaho,83201,-112.4482702,42.8663043,Idaho,83201
JJs Brewing Company,brewpub,3615 n steele blvd,fayetteville,Arkansas,72703,-94.15714342,36.11719055,Arkansas,72703
JoBoy's Brew Pub,brewpub,27 E Main St,Lititz,Pennsylvania,17543-1926,-76.3061545,40.1571224,Pennsylvania,17543
