City_ID,NAME,state,place,population_total,population_male,population_female,population_median_age,population_median_age_male,population_median_age_female,population_total_2,population_18_to_24,population_25_to_34,population_35_to_44,population_45_to_54,population_55_to_64,income_household,income_household_median,income_family_median,income_nonfamily_median,earnings_median,employment_total,employment_male,employment_female,occupancy_status_total,occupancy_status_occupied,occupancy_status_vacant
1867,"King of Prussia CDP, Pennsylvania",42,39736,25092,11692,13400,39.3,36.0,42.1,57494,7375,11052,9359,5692,6062,9684,45977,101019,35872,62405,17957,7526,8416,12579,11664,915
1868,"Lancaster city, Pennsylvania",42,41216,57494,28347,29147,32.9,33.5,32.5,26586,2609,3032,4344,2528,2828,18430,91924,85594,31660,31556,16210,20114,20264,22758,22194,564
1869,"Lebanon city, Pennsylvania",42,42168,26586,12170,14416,35.6,32.1,39.0,54726,5345,8353,6139,7524,7168,12301,74368,141376,34743,30117,27656,8063,8247,11171,9684,1487
1870,"Levittown CDP, Pennsylvania",42,42928,54726,26627,28099,41.7,38.4,42.9,28334,1618,2884,4340,3443,3979,8802,109219,52441,20945,44058,1270642,17529,18630,18886,18430,456
1871,"Monroeville municipality, Pennsylvania",42,50528,28334,12888,15446,44.6,43.2,48.2,20993,1078,1457,2594,2508,3689,9147,36920,53688,40412,40319,262349,8173,8911,12617,12301,316
1872,"Murrysville municipality, Pennsylvania",42,52432,20993,10330,10663,50.8,50.4,52.5,19201,1877,3086,1743,2317,2693,14970,43249,61775,48348,56072,22152,5763,6406,9116,8802,314
1873,"New Castle city, Pennsylvania",42,53368,19201,7970,11231,43.0,37.6,47.7,35830,3089,6264,5405,3504,4092,660921,52899,81448,36686,30625,18107,5494,6333,10673,9147,1526
1874,"Norristown borough, Pennsylvania",42,54656,35830,17398,18432,34.6,34.4,34.9,1576251,145662,296257,212574,171765,183148,136747,57821,84523,38267,30001,68868,12074,10982,15730,14970,760
1875,"Philadelphia city, Pennsylvania",42,60000,1576251,749496,826755,35.2,34.0,36.4,300454,50635,61008,35173,28296,35089,10933,81130,55669,30771,39068,62305,499966,543900,733015,660921,72094
1876,"Pittsburgh city, Pennsylvania",42,61000,300454,146812,153642,34.2,32.9,35.4,26866,1739,3569,2942,4008,3512,9373,52325,46148,35425,37234,37729,105059,109673,159435,136747,22688
1877,"Plum borough, Pennsylvania",42,61536,26866,12988,13878,43.6,42.6,45.9,24157,2775,3465,3150,2542,2168,32504,37107,71096,48946,47452,37044,8183,8545,12056,10933,1123
1878,"Pottstown borough, Pennsylvania",42,62416,24157,11825,12332,31.5,30.4,32.7,94834,10538,12184,12396,9629,11207,30096,54279,133652,41903,35838,22403,7496,7446,10364,9373,991
1879,"Reading city, Pennsylvania",42,63624,94834,45533,49301,32.1,31.7,32.3,75867,9511,10059,9080,8568,8844,11379,46189,50884,42891,26305,34575,28588,30546,34964,32504,2460
1880,"Scranton city, Pennsylvania",42,69000,75867,37477,38390,37.5,36.8,38.5,39526,25351,4177,2138,1427,1994,17680,45452,48048,62178,31769,69330,23187,24956,35098,30096,5002
1881,"State College borough, Pennsylvania",42,73808,39526,22018,17508,21.6,21.8,21.3,44472,5355,5038,7133,5015,5385,11784,47704,46810,27258,7074,39940,19794,15293,13556,11379,2177
1882,"Wilkes-Barre city, Pennsylvania",42,85152,44472,21558,22914,39.4,39.3,39.4,27613,4867,3493,3488,2510,2757,16766,44263,101477,34392,31042,23053,14937,14040,21504,17680,3824
1883,"Williamsport city, Pennsylvania",42,85312,27613,13490,14123,34.3,30.2,37.1,44842,6861,5131,6044,5082,3959,33049,80564,76599,39361,31446,60761,8870,8754,13662,11784,1878
1884,"York city, Pennsylvania",42,87048,44842,22158,22684,33.8,30.6,37.2,82568,6007,12455,11430,9575,14689,20306,60274,123345,35611,26801,153374,13367,14586,19299,16766,2533
1885,"Cranston city, Rhode Island",44,19180,82568,41391,41177,41.3,39.6,43.0,46925,3940,4763,5067,6134,7266,11348,81047,67422,72801,50680,69923,29760,26454,34482,33049,1433
1886,"East Providence city, Rhode Island",44,22960,46925,23629,23296,46.8,40.8,51.3,25150,4054,4415,2016,2948,3307,29735,51817,68136,40938,44744,34272,13717,15156,21979,20306,1673
1887,"Newport city, Rhode Island",44,49960,25150,12050,13100,44.3,43.0,44.4,75379,7153,13143,10990,8356,9330,68179,60970,94742,32919,34359,26662,7880,9129,14111,11348,2763
1888,"Pawtucket city, Rhode Island",44,54640,75379,36799,38580,35.6,34.4,37.2,189697,29420,33808,26487,22271,17371,36595,72025,62314,32671,33116,23938,25584,25514,32238,29735,2503
1889,"Providence city, Rhode Island",44,59000,189697,93956,95741,32.7,32.4,33.1,83014,7724,9970,11273,8057,14120,16016,49791,81543,69091,33796,26155,67245,66083,78329,68179,10150
1890,"Warwick city, Rhode Island",44,74300,83014,39351,43663,42.0,39.6,46.1,43116,4587,6707,5038,5295,5422,12827,60139,60378,53544,46280,18745,25633,27282,38375,36595,1780
1891,"Woonsocket city, Rhode Island",44,80780,43116,21035,22081,33.8,31.5,36.0,31907,3509,3210,3528,3316,4131,11252,43069,112180,35367,32445,128193,12952,16023,17505,16016,1489
1892,"Aiken city, South Carolina",45,00550,31907,14611,17296,43.0,36.7,48.6,29290,4032,4057,2641,2763,3887,11961,84573,83865,50900,35182,114499,8647,9671,14644,12827,1817
1893,"Anderson city, South Carolina",45,01360,29290,13901,15389,37.0,37.2,36.9,32201,2798,4290,4802,3664,3587,8651,68268,104734,39977,26028,20552,8618,9687,13332,11252,2080
1894,"Bluffton town, South Carolina",45,07210,32201,16011,16190,37.3,35.3,38.0,22572,1182,3354,3395,2007,3191,63391,74139,65378,30492,35251,18462,10489,10172,12810,11961,849
1895,"Carolina Forest CDP, South Carolina",45,11833,22572,9323,13249,40.6,39.8,41.0,152046,21153,27519,21641,16299,14937,51455,47524,54090,37209,36930,32503,5061,8740,9741,8651,1090
1896,"Charleston city, South Carolina",45,13330,152046,73208,78838,35.7,34.4,37.3,137960,34868,22681,16041,10339,12718,8332,44836,86995,24570,41790,19135,51308,52225,75367,63391,11976
1897,"Columbia city, South Carolina",45,16000,137960,67072,70888,27.5,27.0,27.9,25882,4959,2531,2093,2265,3038,8734,62951,69954,32079,25129,38308,50878,49511,59270,51455,7815
1898,"Conway city, South Carolina",45,16405,25882,12155,13727,33.9,31.0,41.0,22481,1213,4028,1835,2912,3406,16051,45828,152394,40634,22468,61371,7342,8038,9153,8332,821
1899,"Easley city, South Carolina",45,21985,22481,12058,10423,40.0,35.2,46.0,39958,3020,5992,5530,4014,5151,9289,141284,92099,39430,38514,15829,7958,6455,9298,8734,564
1900,"Florence city, South Carolina",45,25810,39958,17733,22225,41.2,37.9,43.5,27994,796,2716,6635,3244,1994,16250,77538,81560,38610,37585,31060,10651,13702,18874,16051,2823
1901,"Fort Mill town, South Carolina",45,26890,27994,13171,14823,36.8,38.5,35.8,46215,7760,6791,3861,6976,6638,34154,57253,60671,34107,67341,14940,7561,8329,9451,9289,162
1902,"Goose Creek city, South Carolina",45,29815,46215,24162,22053,34.3,30.1,38.6,72103,11027,13928,8196,8850,7815,7308,42365,79233,22664,32405,34537,18083,14885,16906,16250,656
1903,"Greenville city, South Carolina",45,30850,72103,33965,38138,33.9,32.1,35.3,19337,3037,2258,1757,2268,2690,17310,58471,92007,47189,40487,19546,23756,27588,37958,34154,3804
1904,"Greenwood city, South Carolina",45,30895,19337,7920,11417,36.8,29.5,40.3,38429,1930,7958,5766,4921,3611,7983,67718,109461,42128,34332,21261,5304,7287,9129,7308,1821
1905,"Greer city, South Carolina",45,30985,38429,18538,19891,36.5,33.1,41.9,19220,1805,2976,2491,2740,1578,16657,83190,74250,51779,38159,73297,12557,12527,19171,17310,1861
1906,"Hanahan city, South Carolina",45,32065,19220,9011,10209,32.6,33.4,31.7,38073,1284,1917,3428,4330,7736,9696,66117,80639,38494,55348,33486,5952,6726,8814,7983,831
1907,"Hilton Head Island town, South Carolina",45,34045,38073,17893,20180,59.6,61.1,58.2,24214,1751,3110,4602,2144,3693,10102,73938,116322,31620,37940,19382,8795,10885,31165,16657,14508
1908,"Lexington town, South Carolina",45,41335,24214,13050,11164,39.8,37.7,42.6,25642,2470,2341,4769,2999,3323,37983,99298,63339,47370,49381,94018,8834,6959,10003,9696,307
1909,"Mauldin city, South Carolina",45,45115,25642,13072,12570,42.1,37.6,43.6,92398,3042,9648,16247,11655,14192,17674,52869,83321,55465,46848,18258,8552,8165,10184,10102,82
1910,"Mount Pleasant town, South Carolina",45,48535,92398,46148,46250,43.0,42.5,43.4,37109,3101,5344,4621,2769,8471,11333,67256,70200,40152,51507,58604,28314,28405,41499,37983,3516
1911,"Myrtle Beach city, South Carolina",45,49075,37109,18258,18851,50.2,40.6,57.0,24406,632,2946,3149,3268,3406,47324,55864,75101,36407,28316,18254,12253,12459,26792,17674,9118
1912,"North Augusta city, South Carolina",45,50695,24406,11765,12641,45.3,45.8,44.7,117463,11970,22902,17099,13475,12077,9229,56879,73031,36279,51767,20658,6504,7270,12953,11333,1620
1913,"North Charleston city, South Carolina",45,50875,117463,56047,61416,34.6,33.0,35.9,19727,451,841,1468,2794,4021,29268,60237,57861,67083,35142,19153,37126,42232,56930,47324,9606
1914,"North Myrtle Beach city, South Carolina",45,51280,19727,9874,9853,62.3,61.0,62.6,74107,9214,10212,9665,10349,7744,11152,39805,89441,29784,23661,30233,5225,4583,29088,9229,19859
1915,"Rock Hill city, South Carolina",45,61405,74107,33811,40296,34.8,33.5,36.0,22737,2323,4202,3336,1957,2516,11415,72310,64743,35723,35146,39600,22965,26658,31490,29268,2222
1916,"St. Andrews CDP, South Carolina",45,62395,22737,10844,11893,34.5,31.7,36.3,24694,1933,3250,3834,3665,2846,8120,52359,49023,37153,26895,34414,7506,7318,11947,11152,795
1917,"Simpsonville city, South Carolina",45,66580,24694,12864,11830,44.1,43.4,44.4,24999,1502,3228,2682,2846,4313,15264,43059,88330,71220,40623,20130,7994,7786,11980,11415,565
1918,"Socastee CDP, South Carolina",45,67390,24999,12624,12375,39.5,39.9,39.5,38400,4829,4941,5205,3065,5649,19679,75663,61896,57842,27558,16751,7592,7551,8935,8120,815
1919,"Spartanburg city, South Carolina",45,68290,38400,17866,20534,35.2,33.2,36.0,52769,2234,6659,9292,5704,5693,17585,45264,64395,28776,28295,16755,11290,13475,16590,15264,1326
1920,"Summerville town, South Carolina",45,70270,52769,23513,29256,37.4,37.7,37.1,42980,5373,5487,4889,4185,5919,9125,61735,76875,51039,40008,22440,15095,16266,22937,19679,3258
1921,"Sumter city, South Carolina",45,70405,42980,21570,21410,35.9,32.8,41.1,24197,3733,3938,2697,2144,2697,9068,69517,92028,36285,28819,20994,14007,13380,18680,17585,1095
1922,"Taylors CDP, South Carolina",45,71395,24197,11893,12304,32.7,31.0,33.0,21373,1248,2583,3713,2387,2631,9512,61733,90628,41235,33464,60706,8388,7689,9823,9125,698
1923,"Wade Hampton CDP, South Carolina",45,73870,21373,10428,10945,39.8,39.4,40.5,20059,2630,3178,2814,1936,1925,12371,54749,90737,47749,42396,152198,6161,6910,10303,9068,1235
1924,"West Columbia city, South Carolina",45,75850,20059,8452,11607,37.3,37.9,35.6,28594,3196,2839,3717,2982,3461,9118,46392,80734,16164,34368,18770,4993,7720,9950,9512,438
1925,"Aberdeen city, South Dakota",46,00100,28594,13841,14753,36.2,34.7,38.0,23806,9326,2456,2385,1808,1755,32471,61495,88191,46612,36711,44497,9010,8316,13297,12371,926
1926,"Brookings city, South Dakota",46,07580,23806,12262,11544,24.2,24.4,23.4,76173,7460,9826,9135,8138,9547,83498,73273,84615,24212,21061,37194,9903,8546,10386,9118,1268
1927,"Rapid City city, South Dakota",46,52980,76173,40130,36043,38.3,34.8,40.4,196528,17859,27789,30523,21447,22597,9866,64648,97463,14656,35247,22473,24259,21949,34819,32471,2348
1928,"Sioux Falls city, South Dakota",46,59020,196528,98502,98026,35.9,35.6,36.1,22925,2709,2329,3198,2566,2644,19367,91415,175214,79393,41641,147712,63636,61657,86893,83498,3395
1929,"Watertown city, South Dakota",46,69300,22925,12004,10921,38.7,36.5,40.2,57328,3913,6930,7677,5092,8900,16303,156400,59828,29397,40532,126915,7801,6629,10824,9866,958
1930,"Bartlett city, Tennessee",47,03440,57328,29083,28245,38.9,35.0,42.1,45496,3037,2726,4255,8540,7522,13066,39409,76706,59891,44654,36946,17126,17381,19822,19367,455
1931,"Brentwood city, Tennessee",47,08280,45496,22751,22745,47.4,47.2,47.7,27528,2534,4337,2766,3294,4026,77299,55065,63677,38972,75905,41736,14138,14045,16882,16303,579
1932,"Bristol city, Tennessee",47,08540,27528,11573,15955,42.4,43.0,41.3,182111,19476,29441,21431,18144,23502,63787,60686,72004,60156,31911,32413,7195,9876,14347,13066,1281
1933,"Chattanooga city, Tennessee",47,14000,182111,86849,95262,37.0,35.6,37.9,170966,20354,31031,22682,17400,16060,18009,50999,133652,57222,37310,29176,55113,59962,86385,77299,9086
1934,"Clarksville city, Tennessee",47,15160,170966,85106,85860,29.9,28.4,31.0,47958,6260,7671,5325,5450,4048,19351,117896,69135,70321,35573,18603,55202,56459,68485,63787,4698
1935,"Cleveland city, Tennessee",47,15400,47958,23690,24268,31.7,30.5,35.1,51345,4267,5267,7238,6829,8989,17337,51752,77917,48920,35889,19626,15448,14271,18788,18009,779
1936,"Collierville town, Tennessee",47,16420,51345,25720,25625,41.7,42.5,39.2,43342,2739,6063,6163,5114,5814,15900,44273,56805,69040,63156,67966,17721,16866,19708,19351,357
1937,"Columbia city, Tennessee",47,16540,43342,18353,24989,36.4,36.9,34.8,35141,6985,4393,3887,3472,3854,10458,47214,141641,23251,37581,38134,12309,14911,18933,17337,1596
1938,"Cookeville city, Tennessee",47,16920,35141,17068,18073,34.3,32.0,36.3,22913,1560,3793,2613,2281,2528,9506,115875,129816,38233,25386,31585,11246,11928,16922,15900,1022
1939,"East Ridge city, Tennessee",47,22720,22913,10322,12591,40.8,41.2,40.6,24419,1843,1184,3225,3748,3483,33275,104515,68576,30125,36872,49607,5972,6875,10792,10458,334
1940,"Farragut town, Tennessee",47,25760,24419,12000,12419,45.7,46.0,45.5,85473,9141,9319,13400,13728,7798,19408,53442,164174,73800,71855,53165,6555,7559,9645,9506,139
1941,"Franklin city, Tennessee",47,27740,85473,40544,44929,39.5,39.5,39.5,46918,3659,6821,6497,6369,4878,15380,140343,96524,42720,53541,59433,26750,28720,34177,33275,902
1942,"Gallatin city, Tennessee",47,28540,46918,22482,24436,40.7,38.0,43.2,41030,2009,2984,5051,5900,4020,26052,70034,60980,40451,30166,43544,14864,14490,20123,19408,715
1943,"Germantown city, Tennessee",47,28960,41030,19621,21409,44.5,44.6,44.5,62256,3134,8808,8552,8456,7754,26505,45651,75903,70967,72999,161269,10329,10935,16319,15380,939
1944,"Hendersonville city, Tennessee",47,33280,62256,30393,31863,40.0,39.1,40.4,68114,8628,8795,8822,6505,7164,30806,56248,54293,51441,41483,28196,18148,20798,27616,26052,1564
1945,"Jackson city, Tennessee",47,37640,68114,30570,37544,34.7,33.9,34.9,70889,11021,10195,8806,6408,8903,23260,42393,66760,58735,30419,34319,18962,22968,29394,26505,2889
1946,"Johnson City city, Tennessee",47,38320,70889,32908,37981,35.6,35.7,35.5,54245,3676,6577,6663,6643,6679,85151,45700,75246,37524,34753,24341,22092,24899,33824,30806,3018
1947,"Kingsport city, Tennessee",47,39560,54245,27020,27225,40.3,39.9,40.9,192657,33225,31393,24002,19035,23626,12988,68833,81501,30857,30914,486563,15846,15956,25715,23260,2455
1948,"Knoxville city, Tennessee",47,40000,192657,94692,97965,33.6,32.4,35.5,39089,3951,4244,6238,4847,3748,16932,58314,90666,80739,31502,23770,67736,67321,94457,85151,9306
1949,"La Vergne city, Tennessee",47,41200,39089,18549,20540,31.8,28.1,35.6,40901,4170,5797,5954,5542,5224,11105,68996,53958,45424,33153,31531,11953,12755,13919,12988,931
1950,"Lebanon city, Tennessee",47,41520,40901,20161,20740,41.4,36.5,42.6,32265,2998,3457,5250,3283,3248,256968,44317,53980,75819,40589,127554,13865,13348,18238,16932,1306
1951,"Maryville city, Tennessee",47,46380,32265,15557,16708,37.2,37.4,37.1,628118,59826,103144,79640,67093,72133,12743,34651,105478,37723,39233,557684,9286,9683,11658,11105,553
1952,"Memphis city, Tennessee",47,48000,628118,296266,331852,34.3,32.9,35.7,30766,2396,4297,3442,4487,2613,14068,94321,101515,23772,32830,27447,187508,210266,288491,256968,31523
1953,"Morristown city, Tennessee",47,50280,30766,15119,15647,38.3,36.6,39.6,40769,1882,4649,6063,5236,5203,58371,77584,81660,35920,27908,15964,9164,8395,15499,12743,2756
1954,"Mount Juliet city, Tennessee",47,50780,40769,21569,19200,41.0,39.7,42.8,157509,23450,27195,18499,20726,16796,305247,64857,88086,43608,50859,17654,13109,11723,16310,14068,2242
1955,"Murfreesboro city, Tennessee",47,51560,157509,78472,79037,32.6,31.6,33.5,678845,66488,138135,98711,76023,74039,14716,63218,59877,40323,37763,43351,56174,54338,67416,58371,9045
1956,"Nashville-Davidson metropolitan government (balance), Tennessee",47,52006,678845,327201,351644,34.9,34.5,35.2,33896,2259,3570,4378,3687,4095,6974,50833,51449,11049,40496,39615,228371,240242,331262,305247,26015
1957,"Oak Ridge city, Tennessee",47,55120,33896,16013,17883,41.9,39.5,45.4,19577,2049,2730,2389,1904,2695,9076,47823,71962,37320,37785,17556,9423,10047,16739,14716,2023
1958,"Sevierville city, Tennessee",47,67120,19577,9511,10066,39.9,40.5,39.7,23068,2541,2939,3498,2422,1934,19062,71315,106588,31233,26870,101229,5748,6185,8376,6974,1402
1959,"Shelbyville city, Tennessee",47,67760,23068,11904,11164,30.9,30.2,37.6,55517,5135,8500,10192,6736,6961,19474,96189,64106,40517,26870,13275,7773,6526,9152,9076,76
1960,"Smyrna town, Tennessee",47,69420,55517,26627,28890,36.6,37.6,34.8,56647,4332,7954,11870,5382,4261,9139,55082,61320,58872,36328,82348,18788,19262,19852,19062,790
1961,"Spring Hill city, Tennessee",47,70580,56647,29244,27403,30.1,29.0,32.7,23770,976,3810,3555,2229,3309,48398,51931,46453,78726,46891,15442,17588,17943,20325,19474,851
1962,"Tullahoma city, Tennessee",47,75320,23770,11109,12661,35.8,38.3,33.3,129601,18943,19220,17622,12102,13110,5964,46777,130058,64774,26200,23104,7598,7027,10023,9139,884
1963,"Abilene city, Texas",48,01000,129601,65590,64011,32.6,32.3,33.3,21939,2300,3121,2157,1654,1349,37461,107438,41218,55416,33619,152535,43269,40347,53099,48398,4701
1964,"Alamo city, Texas",48,01576,21939,10960,10979,23.6,23.4,24.0,106868,7652,9997,15517,18138,13455,6827,41110,72362,68598,18976,309051,5124,5715,7079,5964,1115
1965,"Allen city, Texas",48,01924,106868,51495,55373,40.8,41.0,40.5,24202,4016,3534,2296,1999,1316,10679,65831,67743,46111,62345,65639,33983,33250,38372,37461,911
1966,"Alton city, Texas",48,02212,24202,12006,12196,22.4,20.5,25.1,27578,2252,2278,5426,3020,4436,82129,55572,73546,30595,22487,801564,6373,7346,7170,6827,343
1967,"Alvin city, Texas",48,02272,27578,12640,14938,42.4,43.1,41.8,198781,19781,28138,26502,21644,22069,146888,59889,118341,31816,32064,19202,8459,10297,12309,10679,1630
1968,"Amarillo city, Texas",48,03000,198781,95994,102787,34.7,32.8,36.1,392802,39448,64260,53795,46713,45145,29579,101686,112625,72811,35790,17220,59899,64294,89810,82129,7681
1969,"Arlington city, Texas",48,04000,392802,197699,195103,34.7,33.0,36.4,85808,5820,15249,14163,11517,7379,449399,79542,71245,-666666666,35594,57052,129981,129917,156653,146888,9765
1970,"Atascocita CDP, Texas",48,04462,85808,45251,40557,34.8,34.4,35.7,964000,94219,218082,167737,113916,93477,6711,64421,50911,25608,54992,86197,29325,26926,31181,29579,1602
1971,"Austin city, Texas",48,05000,964000,490445,473555,34.4,34.2,34.6,27154,2035,2674,4397,2769,3115,9045,51001,58957,46952,50246,41193,364033,343670,469156,449399,19757
1972,"Balch Springs city, Texas",48,05372,27154,13192,13962,31.1,25.0,35.3,21327,1447,5723,1107,3172,1364,28264,48287,60173,50992,36068,19832,7933,9197,7190,6711,479
1973,"Bay City city, Texas",48,05984,21327,10822,10505,33.4,33.4,33.4,79676,6705,12232,9548,7468,9073,46375,51361,79870,48105,26960,18382,6554,7226,9624,9045,579
1974,"Baytown city, Texas",48,06128,79676,39025,40651,31.8,32.3,31.2,112559,12102,15713,13519,10163,14902,21588,64190,72894,55614,33161,21923,23239,24113,30642,28264,2378
1975,"Beaumont city, Texas",48,07000,112559,55018,57541,35.3,34.4,36.5,49184,5015,7422,7434,6248,5987,9231,50387,80760,28390,30798,138686,33480,34414,54306,46375,7931
1976,"Bedford city, Texas",48,07132,49184,22007,27177,38.3,38.5,37.9,24727,3937,4291,2492,2121,3284,10242,67011,76145,44013,41999,17614,15185,17987,23078,21588,1490
1977,"Belton city, Texas",48,07492,24727,11472,13255,32.2,32.1,34.1,24606,997,3220,3274,2655,2137,10028,64278,54066,55256,23320,69752,7582,9026,9455,9231,224
1978,"Benbrook city, Texas",48,07552,24606,11943,12663,37.5,36.4,38.7,26657,2755,5280,4384,3251,2041,56522,47435,117423,25186,47153,38272,6336,6472,10968,10242,726
1979,"Big Spring city, Texas",48,08236,26657,15173,11484,35.2,35.8,35.1,187840,23941,24763,22487,24210,14711,7672,105868,54240,21412,36935,29856,10868,7242,11067,10028,1039
1980,"Brownsville city, Texas",48,10768,187840,89113,98727,29.9,28.9,31.5,24505,1244,2918,3454,4196,2626,32910,44017,92045,41912,27169,107819,56036,60038,62000,56522,5478
1981,"Brushy Creek CDP, Texas",48,10897,24505,12441,12064,38.6,33.9,39.8,86851,13757,15393,11050,8122,8048,17566,89105,93402,36655,55968,34043,7279,7883,7793,7672,121
1982,"Bryan city, Texas",48,10912,86851,43764,43087,31.2,30.0,32.7,52013,3395,6118,9157,7020,4279,14555,90242,93582,24146,30515,61229,29815,29153,37247,32910,4337
1983,"Burleson city, Texas",48,11428,52013,25635,26378,35.2,33.9,36.2,36864,1129,2408,4813,5734,6501,50308,86647,95625,35996,56464,27297,16320,16271,18310,17566,744
1984,"Canyon Lake CDP, Texas",48,12580,36864,18670,18194,47.5,48.6,46.0,132569,10107,20961,21698,16855,17698,14846,75999,137659,93425,50382,25781,11436,10858,16633,14555,2078
