name,brewery_type,address_1,City,State,postal_code,longitude,latitude,state_x,zip_code,brewery_id,NAME,state_y,place,population_total,population_male,population_female,population_median_age,population_median_age_male,population_median_age_female,population_total_2,population_18_to_24,population_25_to_34,population_35_to_44,population_45_to_54,population_55_to_64,income_household,income_household_median,income_family_median,income_nonfamily_median,earnings_median,employment_total,employment_male,employment_female,occupancy_status_total,occupancy_status_occupied,occupancy_status_vacant
Kinkaider Brewing Co,micro,43860 Paulsen Rd,Broken Bow,Nebraska,68822-7120,-99.6608581,41.4234199,Nebraska,68822.0,3987,,,,,,,,,,,,,,,,,,,,,,,,,,
Kinney Creek Brewery,micro,1016 7th St NW,Rochester,Minnesota,55901-2668,-92.47808893,44.0312604,Minnesota,55901.0,3988,"Rochester city, Minnesota",27.0,54880.0,121471.0,58112.0,63359.0,37.0,36.4,37.5,26628.0,2073.0,2185.0,4782.0,3626.0,3812.0,15166.0,75902.0,133386.0,71087.0,45870.0,242177.0,37503.0,39738.0,54111.0,49984.0,4127.0
Kinsmen Brewing,micro,409 Canal Street,Milldale,Connecticut,06467,-72.9027141,41.56679473,Connecticut,6467.0,3991,,,,,,,,,,,,,,,,,,,,,,,,,,
Kirkwood Station Brewing,closed,105 E Jefferson Ave,Kirkwood,Missouri,63122-4025,-90.40608849,38.58234304,Missouri,63122.0,3992,"Kirkwood city, Missouri",29.0,39044.0,29380.0,14573.0,14807.0,42.2,38.4,45.9,21008.0,3642.0,846.0,2705.0,2498.0,3172.0,37795.0,84806.0,111947.0,60160.0,56605.0,23007.0,7686.0,8276.0,13585.0,12942.0,643.0
Klamath Basin Brewing Co,brewpub,1320 Main St,Klamath Falls,Oregon,97601-5914,-121.7763705,42.2280361,Oregon,97601.0,3995,"Klamath Falls city, Oregon",41.0,39700.0,21454.0,10620.0,10834.0,35.7,32.9,36.3,40708.0,1905.0,3722.0,4829.0,7168.0,4652.0,8548.0,41928.0,83718.0,34916.0,25823.0,18527.0,6539.0,7354.0,10329.0,9200.0,1129.0
Klockow Brewing Company,micro,36 SE 10th St,Grand Rapids,Minnesota,55744-3947,-93.52833525,47.22108337,Minnesota,55744.0,3997,,,,,,,,,,,,,,,,,,,,,,,,,,
Klondike Brewing Company,brewpub,365 2nd Ave,Skagway,Alaska,99840,-135.3188721,59.45385743,Alaska,99840.0,3998,,,,,,,,,,,,,,,,,,,,,,,,,,
Knee Deep Brewing Co,regional,13395 New Airport Rd Ste H,Auburn,California,95602-7419,-121.0799931,38.95200534,California,95602.0,3999,,,,,,,,,,,,,,,,,,,,,,,,,,
Knotty Brewing Co,micro,842 Market St,San Diego,California,92101-6425,-117.127434,32.711658,California,92101.0,4000,"San Diego city, California",6.0,66000.0,1381600.0,707804.0,673796.0,35.9,34.9,37.0,34070.0,2826.0,3995.0,4564.0,4380.0,4664.0,11759.0,93042.0,107093.0,74377.0,48579.0,1150367.0,502249.0,457320.0,555456.0,521000.0,34456.0
Knotty Pine Brewing,brewpub,1765 W 3rd Ave,Columbus,Ohio,43212-2769,-83.0529324,39.9852813,Ohio,43212.0,4001,"Columbus city, Ohio",39.0,18000.0,907310.0,447150.0,460160.0,33.1,32.5,33.7,50818.0,3554.0,10334.0,6635.0,4703.0,6059.0,55114.0,39315.0,94501.0,30942.0,36908.0,44624.0,312182.0,317947.0,422120.0,390605.0,31515.0
Knucklehead Craft Brewing,brewpub,426 Ridge Rd,Webster,New York,14580-1793,-77.51128726,43.20572922,New York,14580.0,4003,,,,,,,,,,,,,,,,,,,,,,,,,,
Knuth Brewing Company,brewpub,221 Watson St,Ripon,Wisconsin,54971-1514,-88.8386613,43.8446401,Wisconsin,54971.0,4005,,,,,,,,,,,,,,,,,,,,,,,,,,
Kobold Brewing,micro,245 SW 6th St,Redmond,Oregon,97756-2108,-121.1744086,44.27499604,Oregon,97756.0,4006,"Redmond city, Oregon",41.0,61200.0,35579.0,18356.0,17223.0,34.0,32.9,34.5,25877.0,1175.0,3809.0,3047.0,2685.0,4120.0,64959.0,63927.0,103873.0,44540.0,37187.0,45380.0,11505.0,10393.0,13102.0,12598.0,504.0
Kodiak Island Brewing Co,micro,117 Lower Mill Bay Rd,Kodiak,Alaska,99615-6580,-152.407155,57.79008256,Alaska,99615.0,4007,,,,,,,,,,,,,,,,,,,,,,,,,,
Koehler Brewing Co,micro,231 Park St,Grove City,Pennsylvania,16127-2011,-80.08130057,41.16044545,Pennsylvania,16127.0,4008,,,,,,,,,,,,,,,,,,,,,,,,,,
Kohola Brewery,micro,910 Honoapiilani Hwy,Lahaina,Hawaii,96761-1507,-156.653963,20.845329,Hawaii,96761.0,4009,,,,,,,,,,,,,,,,,,,,,,,,,,
Kokopelli Beer Company,brewpub,8931 Harlan St,Westminster,Colorado,80031-2931,-105.0640386,39.8590102,Colorado,80031.0,4011,"Westminster city, Colorado",8.0,83835.0,114573.0,55545.0,59028.0,36.4,36.3,36.5,32723.0,3217.0,6750.0,5000.0,3063.0,4854.0,14346.0,86688.0,107157.0,28241.0,50263.0,96285.0,39426.0,39375.0,51037.0,47797.0,3240.0
Kona Brewing Co,regional,74-5612 Pawai Pl,Kailua Kona,Hawaii,96740-1617,-155.997661,19.643069,Hawaii,96740.0,4012,,,,,,,,,,,,,,,,,,,,,,,,,,
Kootenai River Brewing Co,brewpub,6424 Riverside Street,Bonners Ferry,Idaho,83805-1901,-116.3105154,48.6965721,Idaho,83805.0,4013,,,,,,,,,,,,,,,,,,,,,,,,,,
Kozy Yak Brewery & Fresar Winery,brewpub,197 N Main St,Rosholt,Wisconsin,54473-9741,-89.30914763,44.62934343,Wisconsin,54473.0,4014,,,,,,,,,,,,,,,,,,,,,,,,,,
Krafty Draft Brew Pub,brewpub,269 Charter Oak Rd,Lexington,South Carolina,29072-9200,-81.30586817,33.98711021,South Carolina,29072.0,4015,"Lexington town, South Carolina",45.0,41335.0,24214.0,13050.0,11164.0,39.8,37.7,42.6,25642.0,2470.0,2341.0,4769.0,2999.0,3323.0,37983.0,99298.0,63339.0,47370.0,49381.0,94018.0,8834.0,6959.0,10003.0,9696.0,307.0
Krauski's Brewskis / The Hoppy Brewer,micro,328 N Main Ave,Gresham,Oregon,97030-7210,-122.430839,45.49992243,Oregon,97030.0,4016,"Gresham city, Oregon",41.0,31250.0,113106.0,56141.0,56965.0,38.7,37.0,39.9,25670.0,1120.0,2729.0,4421.0,3732.0,2408.0,7316.0,55259.0,114157.0,34750.0,38445.0,17115.0,35692.0,36071.0,46296.0,43487.0,2809.0
Kretschmann Brewing Company,micro,9 Frederick St,Webster,Massachusetts,01570-2286,-71.8807961,42.05004191,Massachusetts,1570.0,4017,,,,,,,,,,,,,,,,,,,,,,,,,,
Krogh's Restaurant and Brewpub,brewpub,23 White Deer Plz,Sparta,New Jersey,07871-1823,-74.6395694,41.03263072,New Jersey,7871.0,4020,,,,,,,,,,,,,,,,,,,,,,,,,,
Kros Strain Brewing Company,micro,10411 Portal Rd,LaVista,Nebraska,68128-5527,-96.075783,41.171749,Nebraska,68128.0,4021,,,,,,,,,,,,,,,,,,,,,,,,,,
Kuhnhenn Brewing Co,micro,5919 Chicago Rd,Warren,Michigan,48092-1606,-83.023691,42.523306,Michigan,48092.0,4022,"Warren city, Michigan",26.0,84000.0,138142.0,67133.0,71009.0,40.9,39.9,41.7,25347.0,2084.0,4384.0,3062.0,2704.0,3627.0,37870.0,60042.0,84873.0,40239.0,35769.0,56718.0,44959.0,45369.0,60142.0,57632.0,2510.0
Kuhnhenn Clinton Township,micro,36000 Groesbeck Hwy,Clinton Township,Michigan,48035-1541,-82.91782739,42.56179646,Michigan,48035.0,4023,,,,,,,,,,,,,,,,,,,,,,,,,,
Kul Brewing,contract,1106 3rd St S,La Crosse,Wisconsin,54601,-91.25359353,43.80249029,Wisconsin,54601.0,4024,"La Crosse city, Wisconsin",55.0,40775.0,52186.0,25714.0,26472.0,30.8,30.4,31.1,269162.0,54248.0,49219.0,33382.0,25186.0,27150.0,9096.0,48266.0,160603.0,,25181.0,436763.0,18117.0,18953.0,23238.0,21360.0,1878.0
Kulshan Brewing Co - K2,micro,1538 Kentucky St,Bellingham,Washington,98229-4720,-122.4539281,48.75767348,Washington,98229.0,4025,"Bellingham city, Washington",53.0,5280.0,92290.0,44429.0,47861.0,32.9,32.0,33.7,19565.0,1029.0,2876.0,3344.0,2163.0,2056.0,19368.0,122665.0,78707.0,74578.0,30407.0,20258.0,33988.0,33666.0,42715.0,40653.0,2062.0
Kulshan Brewing Co - Sunnyland,micro,2238 James St,Bellingham,Washington,98225-4142,-122.4645645,48.7601273,Washington,98225.0,4026,"Bellingham city, Washington",53.0,5280.0,92290.0,44429.0,47861.0,32.9,32.0,33.7,19565.0,1029.0,2876.0,3344.0,2163.0,2056.0,19368.0,122665.0,78707.0,74578.0,30407.0,20258.0,33988.0,33666.0,42715.0,40653.0,2062.0
Kuracali Inc,proprietor,821 Caminito del Reposo,Carlsbad,California,92011-2404,-117.315852,33.11493,California,92011.0,4027,"Carlsbad city, California",6.0,11194.0,115291.0,56167.0,59124.0,46.3,42.9,49.9,81039.0,7288.0,11615.0,9421.0,9146.0,10706.0,32172.0,124669.0,148022.0,75280.0,60094.0,96035.0,34402.0,36054.0,51596.0,48098.0,3498.0
LA Bodega Brewing Co,planning,,Whittier,California,90603-1207,-118.0336975,33.9748932,California,90603.0,4028,"Whittier city, California",6.0,85292.0,85306.0,43411.0,41895.0,38.7,35.1,41.3,37185.0,2747.0,4440.0,6040.0,5200.0,4663.0,11378.0,84320.0,98641.0,60533.0,42001.0,70554.0,29657.0,29552.0,28607.0,27773.0,834.0
La Conner Brewing Co,brewpub,117 S 1st St,La Conner,Washington,98257,-122.495792,48.392231,Washington,98257.0,4030,,,,,,,,,,,,,,,,,,,,,,,,,,
La Cumbre Brewing Co,micro,3313 Girard Blvd NE,Albuquerque,New Mexico,87107-1930,-106.6138649,35.11789781,New Mexico,87107.0,4031,"Albuquerque city, New Mexico",35.0,2000.0,562591.0,278377.0,284214.0,38.9,37.5,40.3,31890.0,1692.0,6001.0,3695.0,4705.0,3630.0,13192.0,58512.0,57622.0,-666666666.0,37019.0,29527.0,185085.0,181908.0,256814.0,243582.0,13232.0
La Quinta Brewing Co,micro,74714 Technology Dr,Palm Desert,California,92211,-116.3572573,33.78572864,California,92211.0,4034,"Palm Desert city, California",6.0,55184.0,51530.0,23694.0,27836.0,57.8,56.0,59.8,45011.0,1756.0,5283.0,4733.0,5199.0,10246.0,24528.0,60277.0,77399.0,51844.0,40628.0,44945.0,12325.0,12966.0,38155.0,25181.0,12974.0
La Verne Brewing,micro,2125 Wright Ave Ste C15,La Verne,California,91750-5816,-117.7717666,34.09572437,California,91750.0,4035,"La Verne city, California",6.0,40830.0,30697.0,15374.0,15323.0,41.3,40.5,42.7,31122.0,3792.0,4579.0,4803.0,4956.0,4686.0,10668.0,96095.0,103431.0,43862.0,60780.0,24839.0,9328.0,8772.0,11735.0,11443.0,292.0
LAB Brewing Co / Twisted Oak Tavern,brewpub,30105 Agoura Rd,Agoura Hills,California,91301-2003,-118.7799133,34.14511931,California,91301.0,4036,,,,,,,,,,,,,,,,,,,,,,,,,,
LABrewatory,micro,670 N Russell St,Portland,Oregon,97227-1728,-122.6730826,45.54092271,Oregon,97227.0,4037,"Portland city, Oregon",41.0,59000.0,642218.0,318808.0,323410.0,38.3,38.3,38.3,35579.0,2708.0,7539.0,4020.0,3619.0,4012.0,11598.0,36125.0,79590.0,40542.0,46590.0,50737.0,229443.0,227784.0,303483.0,286734.0,16749.0
Ladd & Lass Brewing,planning,722 NE 45th St,Seattle,Washington,98105,-122.3197369,47.66164527,Washington,98105.0,4039,"Seattle city, Washington",53.0,63000.0,733904.0,371600.0,362304.0,35.5,35.4,35.6,57934.0,1616.0,10074.0,7445.0,8490.0,7573.0,22379.0,91840.0,106310.0,29288.0,66994.0,182624.0,286082.0,265726.0,384799.0,351650.0,33149.0
Lady Justice Brewing Company,micro,4375 Eaton St,Denver,Colorado,80212-7308,-105.0593393,39.7909855,Colorado,80212.0,4040,"Denver city, Colorado",8.0,20000.0,711463.0,358282.0,353181.0,35.1,35.1,35.1,20328.0,4138.0,3382.0,3208.0,2591.0,1527.0,8555.0,81630.0,105365.0,43326.0,50986.0,592643.0,259713.0,246522.0,351829.0,326634.0,25195.0
Ladyface Ale Companie,brewpub,29281 Agoura Rd,Agoura Hills,California,91301-2597,-118.7661536,34.14404216,California,91301.0,4041,,,,,,,,,,,,,,,,,,,,,,,,,,
Lafayette Brewing Co,brewpub,622 Main St,Lafayette,Indiana,47901-1451,-86.88994924,40.41921732,Indiana,47901.0,4042,"Lafayette city, Indiana",18.0,40788.0,72041.0,34751.0,37290.0,33.9,33.5,34.3,23862.0,2642.0,4165.0,2765.0,1978.0,2096.0,19508.0,47456.0,52383.0,39350.0,34750.0,23160.0,22968.0,22660.0,32933.0,31585.0,1348.0
Lafayette Brewing Co,brewpub,391 Washington St,Buffalo,New York,14203-2108,-78.8734526,42.8847967,New York,14203.0,4043,"Buffalo city, New York",36.0,11000.0,276804.0,132533.0,144271.0,34.5,33.4,35.9,34737.0,4539.0,4253.0,5019.0,3739.0,4340.0,9364.0,40669.0,97766.0,45818.0,30348.0,29896.0,87043.0,97584.0,137222.0,122569.0,14653.0
Lager Heads Brewing Co.,micro,325 W Smith Rd,Medina,Ohio,44256-2352,-81.86844379,41.13633377,Ohio,44256.0,4044,"Medina city, Ohio",39.0,48790.0,25909.0,12860.0,13049.0,40.0,39.0,42.4,47230.0,3341.0,5647.0,4734.0,5679.0,6935.0,8316.0,62768.0,68153.0,42519.0,52882.0,25143.0,8005.0,6878.0,11456.0,10705.0,751.0
Lager Heads Smokehouse,brewpub,2832 Abbeyville Rd,Medina,Ohio,44256,-81.88755054,41.19980605,Ohio,44256.0,4045,"Medina city, Ohio",39.0,48790.0,25909.0,12860.0,13049.0,40.0,39.0,42.4,47230.0,3341.0,5647.0,4734.0,5679.0,6935.0,8316.0,62768.0,68153.0,42519.0,52882.0,25143.0,8005.0,6878.0,11456.0,10705.0,751.0
Laguna Beach Beer Co,micro,29851 Aventura,Rancho Santa Margarita,California,92688-2014,-117.6108194,33.63603528,California,92688.0,4047,"Rancho Santa Margarita city, California",6.0,59587.0,47446.0,22844.0,24602.0,41.1,44.4,39.2,93466.0,8681.0,12302.0,12164.0,9249.0,12626.0,37302.0,133031.0,137218.0,38804.0,51564.0,38377.0,15961.0,17130.0,17204.0,16733.0,471.0
Laguna Beach Brewery and Grille,brewpub,237 Ocean Ave,Laguna Beach,California,92651-2106,-117.7835382,33.5427913,California,92651.0,4048,"Laguna Beach city, California",6.0,39178.0,23887.0,11639.0,12248.0,50.8,49.7,51.3,30957.0,1417.0,3603.0,3263.0,4881.0,4221.0,11342.0,128740.0,145228.0,34055.0,61656.0,20097.0,6479.0,7309.0,12818.0,9828.0,2990.0
Lagunitas Brewing Co,large,1280 N McDowell Blvd,Petaluma,California,94954-1113,-122.6619198,38.27264795,California,94954.0,4049,"Petaluma city, California",6.0,56784.0,59393.0,27755.0,31638.0,45.5,45.1,46.1,60755.0,6926.0,7060.0,9681.0,7329.0,7058.0,16067.0,102467.0,131616.0,61443.0,53478.0,49932.0,17782.0,18763.0,25458.0,24948.0,510.0
Lagunitas Brewing Co,large,2607 W 17th St,Chicago,Illinois,60608-1823,-87.6932373,41.8583603,Illinois,60608.0,4050,"Chicago city, Illinois",17.0,14000.0,2696561.0,1309551.0,1387010.0,35.8,35.2,36.5,26904.0,2438.0,3524.0,3371.0,2637.0,4524.0,24737.0,66576.0,67803.0,49270.0,43752.0,66176.0,907921.0,931335.0,1272191.0,1139537.0,132654.0
Lagunitas Seattle Taproom and Beer Sanctuary,brewpub,1550 NW 49th St,Seattle,Washington,98107-4731,-122.3784629,47.6645881,Washington,98107.0,4051,"Seattle city, Washington",53.0,63000.0,733904.0,371600.0,362304.0,35.5,35.4,35.6,57934.0,1616.0,10074.0,7445.0,8490.0,7573.0,22379.0,91840.0,106310.0,29288.0,66994.0,182624.0,286082.0,265726.0,384799.0,351650.0,33149.0
Laht Neppur Brewing,brewpub,444 Preston Ave,Waitsburg,Washington,99361-0738,-118.148767,46.270046,Washington,99361.0,4052,,,,,,,,,,,,,,,,,,,,,,,,,,
Lake Anne Brew House,micro,11424 Washington Plz W,Reston,Virginia,20190-4310,-77.3411707,38.9682812,Virginia,20190.0,4054,,,,,,,,,,,,,,,,,,,,,,,,,,
Lake Bluff Brewing Company,micro,16 E Scranton Ave,Lake Bluff,Illinois,60044-2543,-87.8453204,42.2798322,Illinois,60044.0,4056,,,,,,,,,,,,,,,,,,,,,,,,,,
"Lake Bums BrewCo, LLC.",micro,112 Parrothead Ln,Pontiac,Missouri,65729-7134,-92.602321,36.509057,Missouri,65729.0,4058,,,,,,,,,,,,,,,,,,,,,,,,,,
Lake Charlevoix Brewing Company,brewpub,111 Bridge Park Dr,Charlevoix,Michigan,49720-1397,-85.25800112,45.31728307,Michigan,49720.0,4059,,,,,,,,,,,,,,,,,,,,,,,,,,
Lake Chelan Brewing Co,micro,50 Wapato Way,Manson,Washington,98831,-120.15943,47.885978,Washington,98831.0,4060,,,,,,,,,,,,,,,,,,,,,,,,,,
Lake City Brewing Company,brewpub,130 Bluff St,Lake City,Colorado,81235,-107.3191335,38.02729486,Colorado,81235.0,4061,,,,,,,,,,,,,,,,,,,,,,,,,,
Lake Drum Brewing,micro,16 E Castle St,Geneva,New York,14456-2400,-76.98094035,42.8677738,New York,14456.0,4062,,,,,,,,,,,,,,,,,,,,,,,,,,
Lake Effect Brewing Company,micro,4727 W Montrose Ave,Chicago,Illinois,60641-1504,-87.7459687,41.9604369,Illinois,60641.0,4063,"Chicago city, Illinois",17.0,14000.0,2696561.0,1309551.0,1387010.0,35.8,35.2,36.5,26904.0,2438.0,3524.0,3371.0,2637.0,4524.0,24737.0,66576.0,67803.0,49270.0,43752.0,66176.0,907921.0,931335.0,1272191.0,1139537.0,132654.0
Lake Gaston Brewing Company,brewpub,124 Hay St,Fayetteville,North Carolina,28301-5650,-78.87881455,35.0528321,North Carolina,28301.0,4064,"Fayetteville city, North Carolina",37.0,22920.0,208792.0,104755.0,104037.0,30.8,28.9,33.1,36721.0,1062.0,2953.0,6411.0,5777.0,4329.0,12270.0,67654.0,62026.0,29817.0,32240.0,243836.0,71870.0,65527.0,91054.0,83147.0,7907.0
Lake Louie Brewing Co,micro,7556 Pine Rd,Arena,Wisconsin,53503-9236,-89.93226918,43.17299719,Wisconsin,53503.0,4066,,,,,,,,,,,,,,,,,,,,,,,,,,
Lake Monster Brewing,micro,550 Vandalia St Ste 160,Saint Paul,Minnesota,55114-1997,-93.19071829,44.95927578,Minnesota,55114.0,4067,"St. Paul city, Minnesota",27.0,58000.0,307176.0,150594.0,156582.0,33.2,33.2,33.2,23038.0,1368.0,2799.0,3673.0,2638.0,1454.0,12264.0,66098.0,107898.0,38497.0,40495.0,17250.0,100721.0,103025.0,131275.0,121964.0,9311.0
Lake Placid Pub and Brewery,brewpub,813 Mirror Lake Dr,Lake Placid,New York,12946-3829,-73.98108306,44.28340973,New York,12946.0,4070,,,,,,,,,,,,,,,,,,,,,,,,,,
Lake Rat Brewing,brewpub,108 S Main St,Celina,Ohio,45822,-84.57069367,40.54820057,Ohio,45822.0,4071,,,,,,,,,,,,,,,,,,,,,,,,,,
Lake Stevens Brewing Company,micro,2010 Grade Rd,Lake Stevens,Washington,98258-9182,-122.0632552,48.01611072,Washington,98258.0,4074,"Lake Stevens city, Washington",53.0,37900.0,36283.0,18316.0,17967.0,35.1,34.7,35.5,63331.0,5418.0,10271.0,8321.0,6050.0,9142.0,9559.0,56111.0,145310.0,36646.0,62138.0,55895.0,11450.0,11508.0,12879.0,12102.0,777.0
Lake Tahoe AleWorX,micro,2050 Lake Tahoe Blvd,South Lake Tahoe,California,96150-6404,-120.0019957,38.91476209,California,96150.0,4077,"South Lake Tahoe city, California",6.0,73108.0,22752.0,11165.0,11587.0,36.5,36.9,36.3,26317.0,1466.0,3106.0,4415.0,4286.0,2557.0,10416.0,68873.0,86716.0,88247.0,36210.0,18495.0,7375.0,7674.0,16299.0,8741.0,7558.0
Lake Texoma Lodge And Resort,brewpub,3263 US 70,Mead,Oklahoma,73449-5020,-96.488335,33.998197,Oklahoma,73449.0,4078,,,,,,,,,,,,,,,,,,,,,,,,,,
Lake Time Brewery,micro,801 Main Ave Ste C,Clear Lake,Iowa,50428-1919,-93.378387,43.137066,Iowa,50428.0,4079,,,,,,,,,,,,,,,,,,,,,,,,,,
Lakefront Brewery Inc,regional,1872 N Commerce St,Milwaukee,Wisconsin,53212-3701,-87.9051723,43.0547874,Wisconsin,53212.0,4081,"Milwaukee city, Wisconsin",55.0,53000.0,569326.0,275049.0,294277.0,32.3,31.2,33.1,27642.0,1764.0,2613.0,2705.0,3051.0,5509.0,17530.0,114080.0,109956.0,,32332.0,15646.0,178488.0,192146.0,257812.0,232362.0,25450.0
Lakes & Legends Brewing Company,micro,1368 Lasalle Ave,Minneapolis,Minnesota,55403-2316,-93.2794629,44.9689387,Minnesota,55403.0,4082,"Minneapolis city, Minnesota",27.0,43000.0,425338.0,216404.0,208934.0,33.5,33.6,33.3,53266.0,2171.0,8243.0,5233.0,6167.0,8094.0,17389.0,69397.0,146952.0,34526.0,41098.0,18623.0,159984.0,149563.0,203633.0,188681.0,14952.0
"Lakeville Brewing Co., LLC",brewpub,8790 Upper 208th Street W,Lakeville,Minnesota,55044,-93.2438161,44.6477282,Minnesota,55044.0,4083,"Lakeville city, Minnesota",27.0,35180.0,72805.0,37958.0,34847.0,36.8,34.9,38.4,20170.0,1138.0,2431.0,2933.0,2402.0,3972.0,18413.0,131125.0,132799.0,25924.0,61197.0,32087.0,24291.0,22793.0,25337.0,23868.0,1469.0
Lakewood Brewing Co,micro,2302 Executive Dr,Garland,Texas,75041-6121,-96.6813726,32.88842285,Texas,75041.0,4084,"Garland city, Texas",48.0,29000.0,241870.0,116873.0,124997.0,33.1,31.4,35.4,75407.0,5598.0,10406.0,7972.0,8194.0,7229.0,20449.0,68473.0,125439.0,33272.0,31930.0,34352.0,74357.0,77440.0,80577.0,77777.0,2800.0
Lancaster Brewing Co,micro,302 N Plum St # 304,Lancaster,Pennsylvania,17602-2402,-76.29853301,40.0438635,Pennsylvania,17602.0,4086,"Lancaster city, Pennsylvania",42.0,41216.0,57494.0,28347.0,29147.0,32.9,33.5,32.5,26586.0,2609.0,3032.0,4344.0,2528.0,2828.0,18430.0,91924.0,85594.0,31660.0,31556.0,16210.0,20114.0,20264.0,22758.0,22194.0,564.0
Land-Grant Brewing Company,micro,424 W Town St,Columbus,Ohio,43215-4040,-83.01150763,39.95787195,Ohio,43215.0,4088,"Columbus city, Ohio",39.0,18000.0,907310.0,447150.0,460160.0,33.1,32.5,33.7,50818.0,3554.0,10334.0,6635.0,4703.0,6059.0,55114.0,39315.0,94501.0,30942.0,36908.0,44624.0,312182.0,317947.0,422120.0,390605.0,31515.0
Lander Brewing Co,brewpub,148 Main St,Lander,Wyoming,82520-3126,-108.739316,42.8348632,Wyoming,82520.0,4089,,,,,,,,,,,,,,,,,,,,,,,,,,
Landon Winery,micro,2508 Lee Street,Greenville,Texas,75401,-96.10598813,33.13987105,Texas,75401.0,4091,"Greenville city, Texas",48.0,30920.0,29573.0,14328.0,15245.0,32.8,30.4,39.6,45743.0,4357.0,7692.0,6414.0,6147.0,4127.0,27051.0,67174.0,56977.0,46213.0,31679.0,1816331.0,9187.0,9779.0,13504.0,11741.0,1763.0
Lanikai Brewing Co,micro,175-C Hamakua Dr,Kailua,Hawaii,96734,-157.7403266,21.39044286,Hawaii,96734.0,4092,,,,,,,,,,,,,,,,,,,,,,,,,,
Lansing Brewing Company,brewpub,518 E Shiawassee St,Lansing,Michigan,48912-1214,-84.5455093,42.7368424,Michigan,48912.0,4093,"Lansing city, Michigan",26.0,46000.0,111833.0,53781.0,58052.0,34.5,34.2,34.7,39642.0,3311.0,6413.0,4528.0,5207.0,5005.0,38329.0,48818.0,62494.0,54884.0,32427.0,18785.0,36655.0,40424.0,55557.0,50590.0,4967.0
Lantern Brewing,micro,938 N 95th St,Seattle,Washington,98103-3206,-122.3455994,47.6980806,Washington,98103.0,4094,"Seattle city, Washington",53.0,63000.0,733904.0,371600.0,362304.0,35.5,35.4,35.6,57934.0,1616.0,10074.0,7445.0,8490.0,7573.0,22379.0,91840.0,106310.0,29288.0,66994.0,182624.0,286082.0,265726.0,384799.0,351650.0,33149.0
Lariat Lodge Brewing,brewpub,27618 Fireweed Dr,Evergreen,Colorado,80439-8462,-105.3136925,39.63935145,Colorado,80439.0,4096,,,,,,,,,,,,,,,,,,,,,,,,,,
Lark Brewing,brewpub,3295 University Ave,Waterloo,Iowa,50701-2003,-92.39002129,42.50147007,Iowa,50701.0,4097,"Waterloo city, Iowa",19.0,82425.0,66934.0,33616.0,33318.0,37.8,36.9,38.9,26489.0,2364.0,4725.0,4038.0,3804.0,1527.0,36066.0,50549.0,121707.0,31976.0,34483.0,20841.0,20857.0,18301.0,33190.0,29948.0,3242.0
Las Cazuelas Brewing,brewpub,4051 Sara Rd SE,Rio Rancho,New Mexico,87124-1031,-106.6559686,35.23142306,New Mexico,87124.0,4098,"Rio Rancho city, New Mexico",35.0,63460.0,105839.0,52775.0,53064.0,39.0,37.4,39.7,49332.0,5450.0,6352.0,5954.0,5983.0,4916.0,40641.0,76096.0,73445.0,67990.0,43825.0,21922.0,33231.0,33130.0,40978.0,40013.0,965.0
Lassen Ale Works @ The Pioneer Saloon,brewpub,724 Main St,Susanville,California,96130-4372,-120.6326661,40.4055904,California,96130.0,4099,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Call Brewing Co,micro,944 Shepard Ct Ste C,Oakdale,California,95361-7785,-120.8501901,37.76676049,California,95361.0,4100,"Oakdale city, California",6.0,52694.0,22652.0,11904.0,10748.0,35.9,31.8,41.9,433797.0,31603.0,76536.0,70832.0,58276.0,49496.0,170366.0,71103.0,81505.0,101458.0,43643.0,17605.0,8041.0,6164.0,8469.0,8398.0,71.0
Last Days of Autumn Brewing,brewpub,808 E Magnolia Ave,Knoxville,Tennessee,37917-7637,-83.914805,35.97603,Tennessee,37917.0,4101,"Knoxville city, Tennessee",47.0,40000.0,192657.0,94692.0,97965.0,33.6,32.4,35.5,39089.0,3951.0,4244.0,6238.0,4847.0,3748.0,16932.0,58314.0,90666.0,80739.0,31502.0,23770.0,67736.0,67321.0,94457.0,85151.0,9306.0
Last Frontier Brewing Company,brewpub,238 N Boundary St,Wasilla,Alaska,99654-7127,-149.4395534,61.581483,Alaska,99654.0,4102,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Mile Brewery,micro,221 Swanzey St Unit F,Keystone,South Dakota,57751-2042,-103.4237317,43.89448562,South Dakota,57751.0,4103,,,,,,,,,,,,,,,,,,,,,,,,,,
