name,brewery_type,address_1,City,State,postal_code,longitude,latitude,state_x,zip_code,brewery_id,NAME,state_y,place,households_total,households_total_male,households_total_female,marital_status__male_15_over,marital_status__male_15_over_percent,marital_status__female_15_over,marital_status__female_15_over_percent,edu_high_school_over,edu_high_school_over.1,edu_bach_degree_over,edu_bach_degree_over_percent,employment_status_percent,employment_status,income_household,income_household_median,income_household_mean,income_family,income_family_median,income_family_mean,income_per_capita,income_nonfamily,income_nonfamily_median,income_nonfamily_mean,income_below_poverty_family,income_below_poverty_percent_family,income_below_poverty,income_below_poverty_percent,housing_occupancy,housing_occupancy_percent,housing_in_structure,housing_in_structure_percent,population_total,population_over_21,population_over_21_percent,population_15_to_19,population_15_to_19_percent,population_male_over_18,population_male_over_18_percent,population_female_over_18,population_female_over_18_percent
Fifth Ward Brewing Company,micro,1009 S Main St,Oshkosh,Wisconsin,54902-6019,-88.5408574,44.0206919,Wisconsin,54902,2630,"Oshkosh city, Wisconsin",55.0,60500.0,28532.0,5615.0,8483.0,29839.0,29839.0,27879.0,27879.0,41239.0,93.5,12643.0,28.7,57198.0,57198.0,28532.0,55446.0,65856.0,14248.0,73216.0,80555.0,27924.0,14284.0,36773.0,47710.0,-888888888.0,9.4,-888888888.0,17.9,29501.0,29501.0,29501.0,29501.0,66594.0,50836.0,76.3,5132.0,7.7,29045.0,51.6,27208.0,48.4
Fifty West Brewing Co,micro,7605 Wooster Pike,Cincinnati,Ohio,45227-3925,-84.4134859,39.11952,Ohio,45227,2632,"Cincinnati city, Ohio",39.0,15000.0,144929.0,37940.0,61503.0,117604.0,117604.0,134700.0,134700.0,180960.0,89.8,82884.0,41.1,249792.0,249792.0,144929.0,42733.0,71913.0,61170.0,61707.0,98347.0,34519.0,83759.0,32643.0,51489.0,-888888888.0,21.2,-888888888.0,27.3,160420.0,160420.0,160420.0,160420.0,308913.0,225860.0,73.1,20472.0,6.6,112574.0,46.3,130417.0,53.7
Fifty West Brewing Co,brewpub,7668 Wooster Pike,Cincinnati,Ohio,45227-3926,-84.4134859,39.11952,Ohio,45227,2633,"Cincinnati city, Ohio",39.0,15000.0,144929.0,37940.0,61503.0,117604.0,117604.0,134700.0,134700.0,180960.0,89.8,82884.0,41.1,249792.0,249792.0,144929.0,42733.0,71913.0,61170.0,61707.0,98347.0,34519.0,83759.0,32643.0,51489.0,-888888888.0,21.2,-888888888.0,27.3,160420.0,160420.0,160420.0,160420.0,308913.0,225860.0,73.1,20472.0,6.6,112574.0,46.3,130417.0,53.7
Figueroa Mountain Brewing - Santa Barbara,micro,137 Anacapa St Ste F,Santa Barbara,California,93101-1848,-119.6908077,34.414758,California,93101,2639,"Santa Barbara city, California",6.0,69070.0,35676.0,7671.0,10639.0,38224.0,38224.0,38494.0,38494.0,55371.0,87.4,31505.0,49.7,75782.0,75782.0,35676.0,90711.0,143528.0,18647.0,106930.0,173598.0,57042.0,17029.0,74377.0,103909.0,-888888888.0,7.7,-888888888.0,15.7,37875.0,37875.0,37875.0,37875.0,88252.0,70230.0,79.6,4980.0,5.6,36811.0,49.9,36998.0,50.1
Figurehead Brewing Company,micro,4001 21st Ave W Unit B,Seattle,Washington,98199-1201,-122.3835563,47.65688785,Washington,98199,2642,"Seattle city, Washington",53.0,63000.0,351650.0,93431.0,95835.0,329448.0,329448.0,319414.0,319414.0,535187.0,95.9,381359.0,68.3,643854.0,643854.0,351650.0,110781.0,154211.0,154761.0,165479.0,210863.0,74733.0,196889.0,75100.0,106369.0,-888888888.0,5.8,-888888888.0,11.0,384799.0,384799.0,384799.0,384799.0,733904.0,609741.0,83.1,31391.0,4.3,322444.0,50.8,312346.0,49.2
Final Draft Brewing Company,brewpub,1600 California St,Redding,California,96001-1001,-122.3913371,40.5820505,California,96001,2644,"Redding city, California",6.0,59920.0,37302.0,6809.0,12033.0,36509.0,36509.0,39628.0,39628.0,59457.0,93.3,16247.0,25.5,74757.0,74757.0,37302.0,58702.0,88929.0,20482.0,72908.0,102846.0,36616.0,16820.0,42543.0,64410.0,-888888888.0,8.9,-888888888.0,15.4,39738.0,39738.0,39738.0,39738.0,93466.0,68754.0,73.6,5580.0,6.0,34337.0,47.4,38047.0,52.6
Final Gravity Brewing Company,micro,246 N Burdick St,Kalamazoo,Michigan,49007-3828,-85.58315888,42.29324471,Michigan,49007,2648,"Kalamazoo city, Michigan",26.0,42160.0,29853.0,7793.0,12231.0,29567.0,29567.0,31239.0,31239.0,34952.0,91.0,14279.0,37.2,60120.0,60120.0,29853.0,40227.0,59550.0,11063.0,59445.0,84913.0,25365.0,18790.0,28829.0,42348.0,-888888888.0,16.5,-888888888.0,30.9,33160.0,33160.0,33160.0,33160.0,73255.0,50552.0,69.0,7012.0,9.6,28837.0,48.8,30266.0,51.2
Finch Beer Company,micro,1800 W Walnut St,Chicago,Illinois,60612-2526,-87.6721651,41.8861899,Illinois,60612,2650,"Chicago city, Illinois",17.0,14000.0,1139537.0,276103.0,402722.0,1081277.0,1081277.0,1161996.0,1161996.0,1660075.0,87.1,832511.0,43.7,2212422.0,2212422.0,1139537.0,66576.0,101179.0,580275.0,81796.0,122958.0,43217.0,559262.0,50980.0,75984.0,-888888888.0,12.9,-888888888.0,17.1,1272191.0,1272191.0,1272191.0,1272191.0,2696561.0,2066616.0,76.6,147958.0,5.5,1035787.0,48.0,1120519.0,52.0
Fire Maker Brewing Company,micro,975 Chattahoochee Ave NW,Atlanta,Georgia,30318,-84.41943924,33.80024037,Georgia,30318,2658,"Atlanta city, Georgia",13.0,4000.0,232720.0,62706.0,88774.0,208075.0,208075.0,216270.0,216270.0,319487.0,92.7,206198.0,59.8,419538.0,419538.0,232720.0,74107.0,117117.0,94427.0,101490.0,166758.0,55051.0,138293.0,58614.0,81911.0,-888888888.0,13.8,-888888888.0,17.9,253355.0,253355.0,253355.0,253355.0,496480.0,382121.0,77.0,31072.0,6.3,202904.0,49.2,209530.0,50.8
Fire On the Mountain Brewing Co,brewpub,3443 NE 57th Ave,Portland,Oregon,97213-3351,-122.6049402,45.5480432,Oregon,97213,2659,"Portland city, Oregon",41.0,59000.0,286734.0,65543.0,82822.0,274072.0,274072.0,278814.0,278814.0,452051.0,93.3,263232.0,54.3,546399.0,546399.0,286734.0,79057.0,108391.0,138910.0,104230.0,138450.0,49003.0,147824.0,55849.0,76193.0,-888888888.0,6.4,-888888888.0,12.0,303483.0,303483.0,303483.0,303483.0,642218.0,515575.0,80.3,31016.0,4.8,264448.0,49.4,270792.0,50.6
Firehouse Brewing Co,brewpub,610 Main St,Rapid City,South Dakota,57701-2736,-103.2275562,44.08144085,South Dakota,57701,2662,"Rapid City city, South Dakota",46.0,52980.0,32471.0,7403.0,8497.0,31838.0,31838.0,30136.0,30136.0,48372.0,94.6,19396.0,37.9,60706.0,60706.0,32471.0,61495.0,78900.0,17988.0,80734.0,101889.0,34144.0,14483.0,35425.0,48533.0,-888888888.0,8.3,-888888888.0,12.2,34819.0,34819.0,34819.0,34819.0,76173.0,56155.0,73.7,5396.0,7.1,29853.0,50.9,28751.0,49.1
Firehouse Grill & Brewery,brewpub,111 S Murphy Ave,Sunnyvale,California,94086-6113,-122.03007,37.37738,California,94086,2663,"Sunnyvale city, California",6.0,77000.0,59567.0,12471.0,11601.0,66465.0,66465.0,60951.0,60951.0,105478.0,93.4,76166.0,67.4,126032.0,126032.0,59567.0,156059.0,208202.0,38750.0,167145.0,225099.0,82723.0,20817.0,126832.0,171467.0,-888888888.0,4.0,-888888888.0,5.0,63065.0,63065.0,63065.0,63065.0,152258.0,118826.0,78.0,7298.0,4.8,63757.0,52.0,58874.0,48.0
Firetrucker Brewery,micro,716 SW 3rd St,Ankeny,Iowa,50023-2615,-93.60984369,41.7299268,Iowa,50023,2669,"Ankeny city, Iowa",19.0,2305.0,27720.0,3747.0,6304.0,26730.0,26730.0,28040.0,28040.0,44591.0,98.2,22646.0,49.9,53221.0,53221.0,27720.0,94508.0,109857.0,-999999999.0,108670.0,-999999999.0,43384.0,8838.0,54903.0,67542.0,-888888888.0,2.1,-888888888.0,3.1,28444.0,28444.0,28444.0,28444.0,70289.0,48069.0,68.4,5129.0,7.3,25217.0,49.1,26107.0,50.9
First Magnitude Brewing Company,micro,1220 SE Veitch St,Gainesville,Florida,32601-7917,-82.32429908,29.63983022,Florida,32601,2672,"Gainesville city, Florida",12.0,25175.0,56513.0,15900.0,21548.0,57166.0,57166.0,65662.0,65662.0,74330.0,94.0,37797.0,47.8,121565.0,121565.0,56513.0,40822.0,60553.0,21248.0,70318.0,86556.0,25655.0,35265.0,30887.0,43742.0,-888888888.0,10.0,-888888888.0,26.9,66685.0,66685.0,66685.0,66685.0,140406.0,100810.0,71.8,14062.0,10.0,55666.0,46.4,64338.0,53.6
First Water Brewing Company,planning,,Pasadena,California,91106-1420,-118.1444779,34.1476452,California,91106,2676,"Pasadena city, California",6.0,56000.0,56992.0,13637.0,15979.0,58921.0,58921.0,56874.0,56874.0,90159.0,88.3,56718.0,55.6,114617.0,114617.0,56992.0,86677.0,131546.0,30255.0,119881.0,161951.0,55847.0,26737.0,66851.0,95091.0,-888888888.0,6.1,-888888888.0,11.9,64644.0,64644.0,64644.0,64644.0,135745.0,108220.0,79.7,6085.0,4.5,56260.0,50.3,55601.0,49.7
Fisher Brewing Company,micro,320 W 800 S,Salt Lake City,Utah,84101-2610,-111.8817247,40.75187347,Utah,84101,2680,"Salt Lake City city, Utah",49.0,67000.0,89839.0,26479.0,27046.0,87244.0,87244.0,84303.0,84303.0,128534.0,93.7,69825.0,50.9,169555.0,169555.0,89839.0,66658.0,96755.0,38994.0,91636.0,132144.0,44033.0,50845.0,49191.0,65985.0,-888888888.0,6.5,-888888888.0,13.0,99551.0,99551.0,99551.0,99551.0,200475.0,155771.0,77.7,12276.0,6.1,83944.0,50.9,80941.0,49.1
Fishtown Brewing Co,brewpub,1101 Frankford Ave,Philadelphia,Pennsylvania,19125-4153,-75.0159588,40.0460129,Pennsylvania,19125,2681,"Philadelphia city, Pennsylvania",42.0,60000.0,660921.0,147154.0,270111.0,603038.0,603038.0,686165.0,686165.0,947562.0,86.9,378996.0,34.8,1270642.0,1270642.0,660921.0,52899.0,77734.0,352498.0,61775.0,91456.0,32707.0,308423.0,37802.0,58421.0,-888888888.0,18.1,-888888888.0,22.8,733015.0,733015.0,733015.0,733015.0,1576251.0,1172084.0,74.4,96020.0,6.1,576153.0,46.6,660029.0,53.4
Fitgers Brewhouse,brewpub,600 E Superior St,Duluth,Minnesota,55802-2222,-92.09046481,46.79280161,Minnesota,55802,2682,"Duluth city, Minnesota",27.0,17000.0,36310.0,8997.0,10655.0,36239.0,36239.0,36973.0,36973.0,50255.0,95.8,23761.0,45.3,72363.0,72363.0,36310.0,61944.0,83668.0,17640.0,90921.0,117327.0,35383.0,18670.0,39084.0,47103.0,-888888888.0,9.3,-888888888.0,18.5,39763.0,39763.0,39763.0,39763.0,86373.0,62050.0,71.8,7717.0,8.9,35307.0,49.8,35622.0,50.2
Five Churches Brewing,brewpub,193 Arch St,New Britain,Connecticut,06051-2516,-72.782706,41.662994,Connecticut,06051,2685,"New Britain city, Connecticut",9.0,50370.0,28450.0,5800.0,11887.0,27155.0,27155.0,32349.0,32349.0,40661.0,83.7,9817.0,20.2,58230.0,58230.0,28450.0,51586.0,67110.0,16868.0,67482.0,78231.0,26412.0,11582.0,35954.0,46828.0,-888888888.0,13.9,-888888888.0,19.9,30456.0,30456.0,30456.0,30456.0,73835.0,53087.0,71.9,5873.0,8.0,25630.0,45.4,30765.0,54.6
Five Window Beer Co,micro,9 W Locust St,Lodi,California,95240-2137,-121.29526,38.136971,California,95240,2691,"Lodi city, California",6.0,42202.0,24245.0,3511.0,6248.0,26568.0,26568.0,29011.0,29011.0,34536.0,78.7,10671.0,24.3,54727.0,54727.0,24245.0,76874.0,97126.0,16488.0,91352.0,111844.0,35530.0,7757.0,49707.0,60322.0,-888888888.0,8.6,-888888888.0,11.5,25828.0,25828.0,25828.0,25828.0,67020.0,48581.0,72.5,5609.0,8.4,25280.0,48.1,27258.0,51.9
Flagstaff Brewing Co,brewpub,16 E Route 66,Flagstaff,Arizona,86001-5792,-111.523296,35.2109064,Arizona,86001,2695,"Flagstaff city, Arizona",4.0,23620.0,29435.0,7373.0,6655.0,32844.0,32844.0,33362.0,33362.0,38560.0,95.0,19353.0,47.7,64986.0,64986.0,29435.0,61386.0,84138.0,14566.0,94896.0,115026.0,31629.0,14869.0,35250.0,52537.0,-888888888.0,10.5,-888888888.0,20.5,32601.0,32601.0,32601.0,32601.0,76984.0,49295.0,64.0,12780.0,16.6,31316.0,48.9,32667.0,51.1
Flat Branch Pub and Brewing,brewpub,115 S 5th St,Columbia,Missouri,65201-4230,-92.33196896,38.95030013,Missouri,65201,2698,"Columbia city, Missouri",29.0,15670.0,50572.0,12353.0,15076.0,49044.0,49044.0,54562.0,54562.0,70434.0,97.6,40448.0,56.1,102554.0,102554.0,50572.0,60662.0,79587.0,25121.0,92968.0,114930.0,32253.0,25451.0,34042.0,43237.0,-888888888.0,8.6,-888888888.0,20.3,55042.0,55042.0,55042.0,55042.0,126850.0,84902.0,66.9,13511.0,10.7,48092.0,47.7,52736.0,52.3
Flat Fish Brewing,micro,126 N Wood Rd Ste 104,Camarillo,California,93010-8334,-119.0954656,34.21805471,California,93010,2700,"Camarillo city, California",6.0,10046.0,27588.0,3277.0,7767.0,28787.0,28787.0,30403.0,30403.0,47014.0,93.6,20202.0,40.2,58302.0,58302.0,27588.0,100238.0,121729.0,17708.0,118260.0,141548.0,47926.0,9880.0,71648.0,83534.0,-888888888.0,8.4,-888888888.0,9.1,28678.0,28678.0,28678.0,28678.0,70838.0,53555.0,75.6,4628.0,6.5,27126.0,47.8,29645.0,52.2
Flatland Brewing Company,micro,9183 Survey Rd Ste 104,Elk Grove,California,95624-9712,-121.3567686,38.37684711,California,95624,2706,"Elk Grove city, California",6.0,22020.0,53724.0,5575.0,9778.0,66855.0,66855.0,70020.0,70020.0,104004.0,90.1,43733.0,37.9,133449.0,133449.0,53724.0,109242.0,127989.0,43929.0,113718.0,135177.0,38695.0,9795.0,75954.0,83145.0,-888888888.0,4.3,-888888888.0,6.2,54385.0,54385.0,54385.0,54385.0,178988.0,121394.0,67.8,12754.0,7.1,61258.0,47.9,66585.0,52.1
Flix Brewhouse,brewpub,2206 E 116th St,Carmel,Indiana,46032-3215,-86.0897644,39.9567195,Indiana,46032,2711,"Carmel city, Indiana",18.0,10342.0,39994.0,4312.0,8698.0,39729.0,39729.0,43302.0,43302.0,69225.0,98.1,52045.0,73.7,81702.0,81702.0,39994.0,106990.0,157122.0,27067.0,155115.0,199781.0,63385.0,12927.0,54681.0,67287.0,-888888888.0,1.8,-888888888.0,3.4,42773.0,42773.0,42773.0,42773.0,100780.0,75576.0,75.0,6554.0,6.5,37511.0,47.8,40970.0,52.2
Flix Brewhouse,brewpub,3800 Merle Hay Rd,Des Moines,Iowa,50310-1305,-93.6997831,41.6306427,Iowa,50310,2712,"Des Moines city, Iowa",19.0,21000.0,90416.0,21186.0,28600.0,84937.0,84937.0,87199.0,87199.0,123987.0,87.4,39276.0,27.7,169315.0,169315.0,90416.0,60693.0,75671.0,49210.0,73761.0,89237.0,33498.0,41206.0,42586.0,56353.0,-888888888.0,8.2,-888888888.0,13.2,97957.0,97957.0,97957.0,97957.0,212333.0,155645.0,73.3,13747.0,6.5,81749.0,49.6,83011.0,50.4
Flix Brewhouse,brewpub,3236 La Orilla Rd NW,Albuquerque,New Mexico,87120-2630,-106.6815896,35.15878955,New Mexico,87120,2713,"Albuquerque city, New Mexico",35.0,2000.0,243582.0,55116.0,76166.0,230289.0,230289.0,238820.0,238820.0,359455.0,91.2,151687.0,38.5,462194.0,462194.0,243582.0,58512.0,81951.0,139109.0,78694.0,99254.0,35738.0,104473.0,41107.0,54804.0,-888888888.0,12.4,-888888888.0,16.1,256814.0,256814.0,256814.0,256814.0,562591.0,422004.0,75.0,38425.0,6.8,219057.0,49.0,228220.0,51.0
Flix Brewhouse - Madison,brewpub,85 East Towne Mall,Madison,Wisconsin,53704,-89.3040968,43.1283021,Wisconsin,53704,2716,"Madison city, Wisconsin",55.0,48000.0,123938.0,33629.0,38172.0,114164.0,114164.0,117324.0,117324.0,163037.0,95.2,100878.0,58.9,229022.0,229022.0,123938.0,67270.0,91365.0,52544.0,104651.0,129343.0,42473.0,71394.0,43770.0,61115.0,-888888888.0,6.6,-888888888.0,18.0,129717.0,129717.0,129717.0,129717.0,269162.0,200169.0,74.4,21213.0,7.9,111198.0,49.3,114258.0,50.7
Floating Bridge Brewing,micro,722 NE 45th St,Seattle,Washington,98105-4719,-122.3198017,47.6615295,Washington,98105,2717,"Seattle city, Washington",53.0,63000.0,351650.0,93431.0,95835.0,329448.0,329448.0,319414.0,319414.0,535187.0,95.9,381359.0,68.3,643854.0,643854.0,351650.0,110781.0,154211.0,154761.0,165479.0,210863.0,74733.0,196889.0,75100.0,106369.0,-888888888.0,5.8,-888888888.0,11.0,384799.0,384799.0,384799.0,384799.0,733904.0,609741.0,83.1,31391.0,4.3,322444.0,50.8,312346.0,49.2
Flycaster Brewing Co.,closed,12815 NE 124th St Ste I,Kirkland,Washington,98034-8313,-122.169021,47.711115,Washington,98034,2728,"Kirkland city, Washington",53.0,35940.0,37746.0,6336.0,7953.0,36990.0,36990.0,38006.0,38006.0,64949.0,97.5,41497.0,62.3,74193.0,74193.0,37746.0,130397.0,201254.0,23549.0,156192.0,230314.0,82550.0,14197.0,98727.0,144856.0,-888888888.0,4.8,-888888888.0,7.2,39301.0,39301.0,39301.0,39301.0,92105.0,70227.0,76.2,4145.0,4.5,35860.0,49.1,37176.0,50.9
Flying Basset Brewing,brewpub,720 W Ray Rd,Gilbert,Arizona,85233,-111.8054389,33.32098148,Arizona,85233,2730,"Gilbert town, Arizona",4.0,27400.0,93472.0,12000.0,17269.0,102263.0,102263.0,103605.0,103605.0,164332.0,96.6,80624.0,47.4,200934.0,200934.0,93472.0,104802.0,130885.0,71394.0,116284.0,143074.0,44911.0,22078.0,65669.0,80771.0,-888888888.0,3.9,-888888888.0,5.9,95508.0,95508.0,95508.0,95508.0,273138.0,182419.0,66.8,21771.0,8.0,95833.0,49.9,96199.0,50.1
Flying Bike Cooperative Brewery,micro,8570 Greenwood Ave N,Seattle,Washington,98103-3614,-122.3550721,47.6920561,Washington,98103,2732,"Seattle city, Washington",53.0,63000.0,351650.0,93431.0,95835.0,329448.0,329448.0,319414.0,319414.0,535187.0,95.9,381359.0,68.3,643854.0,643854.0,351650.0,110781.0,154211.0,154761.0,165479.0,210863.0,74733.0,196889.0,75100.0,106369.0,-888888888.0,5.8,-888888888.0,11.0,384799.0,384799.0,384799.0,384799.0,733904.0,609741.0,83.1,31391.0,4.3,322444.0,50.8,312346.0,49.2
Flying Bison Brewing Co,micro,840 Seneca St,Buffalo,New York,14210-1414,-78.8458326,42.8758185,New York,14210,2733,"Buffalo city, New York",36.0,11000.0,122569.0,30149.0,50257.0,103570.0,103570.0,121235.0,121235.0,159746.0,86.6,60539.0,32.8,221386.0,221386.0,122569.0,40669.0,60652.0,60850.0,50140.0,73933.0,27269.0,61719.0,30805.0,44935.0,-888888888.0,21.8,-888888888.0,26.4,137222.0,137222.0,137222.0,137222.0,276804.0,202543.0,73.2,18362.0,6.6,98989.0,46.1,115869.0,53.9
Flying Boat Brewing Company,micro,1776 11th Ave N,St Petersburg,Florida,33713-5747,-82.65719969,27.78284571,Florida,33713,2734,"St. Petersburg city, Florida",12.0,63000.0,111349.0,22855.0,38064.0,102942.0,102942.0,116174.0,116174.0,181855.0,93.5,79175.0,40.7,216896.0,216896.0,111349.0,64141.0,89800.0,56377.0,79734.0,109797.0,40537.0,54972.0,48072.0,66926.0,-888888888.0,10.1,-888888888.0,13.8,137046.0,137046.0,137046.0,137046.0,258214.0,204778.0,79.3,11569.0,4.5,99111.0,47.0,111955.0,53.0
Flying Dog Brewery,regional,4607 Wedgewood Blvd,Frederick,Maryland,21703-7120,-77.42679107,39.3628322,Maryland,21703,2735,"Frederick city, Maryland",24.0,30325.0,33907.0,6883.0,10317.0,30810.0,30810.0,33794.0,33794.0,50104.0,90.4,23441.0,42.3,63457.0,63457.0,33907.0,81411.0,98793.0,20294.0,96798.0,112975.0,42296.0,13613.0,61544.0,74888.0,-888888888.0,8.7,-888888888.0,10.6,35383.0,35383.0,35383.0,35383.0,79588.0,59013.0,74.1,4625.0,5.8,29666.0,48.0,32193.0,52.0
Flying Dreams Brewing Co.,micro,455B Park Ave,Worcester,Massachusetts,01610,-71.82618857,42.25419957,Massachusetts,01610,2736,"Worcester city, Massachusetts",25.0,82000.0,76065.0,16379.0,24808.0,82150.0,82150.0,90253.0,90253.0,111741.0,83.7,45964.0,34.4,171081.0,171081.0,76065.0,63194.0,87121.0,45022.0,79379.0,100558.0,32772.0,31043.0,40497.0,59305.0,-888888888.0,14.3,-888888888.0,18.6,82375.0,82375.0,82375.0,82375.0,205917.0,149298.0,72.5,16380.0,8.0,79425.0,47.7,86985.0,52.3
Flying Lion Brewing,micro,5041 Rainier Ave S Ste 106,Seattle,Washington,98118-1946,-122.2840136,47.5560348,Washington,98118,2740,"Seattle city, Washington",53.0,63000.0,351650.0,93431.0,95835.0,329448.0,329448.0,319414.0,319414.0,535187.0,95.9,381359.0,68.3,643854.0,643854.0,351650.0,110781.0,154211.0,154761.0,165479.0,210863.0,74733.0,196889.0,75100.0,106369.0,-888888888.0,5.8,-888888888.0,11.0,384799.0,384799.0,384799.0,384799.0,733904.0,609741.0,83.1,31391.0,4.3,322444.0,50.8,312346.0,49.2
Flytrap Brewing,micro,319 Walnut St,Wilmington,North Carolina,28401-4051,-77.94545788,34.24034335,North Carolina,28401,2747,"Wilmington city, North Carolina",37.0,74440.0,59341.0,12690.0,21356.0,49240.0,49240.0,57193.0,57193.0,77380.0,92.6,35484.0,42.5,105299.0,105299.0,59341.0,53186.0,93147.0,26873.0,80784.0,138973.0,46223.0,32468.0,38658.0,53555.0,-888888888.0,6.4,-888888888.0,17.1,63490.0,63490.0,63490.0,63490.0,117642.0,94502.0,80.3,8581.0,7.3,47576.0,46.2,55381.0,53.8
Fogbelt Brewing Co,brewpub,1305 Cleveland Ave,Santa Rosa,California,95401-4211,-122.7266079,38.4490004,California,95401,2751,"Santa Rosa city, California",6.0,70098.0,68686.0,11994.0,19127.0,72715.0,72715.0,75767.0,75767.0,105721.0,84.4,43958.0,35.1,145676.0,145676.0,68686.0,86459.0,111487.0,43259.0,105179.0,130636.0,43653.0,25427.0,52281.0,73266.0,-888888888.0,7.0,-888888888.0,11.1,71553.0,71553.0,71553.0,71553.0,176942.0,133935.0,75.7,12588.0,7.1,68649.0,48.5,72823.0,51.5
Foolproof Brewing Company,micro,241 Grotto Ave,Pawtucket,Rhode Island,02860-3403,-71.41017837,41.86939069,Rhode Island,02860,2760,"Pawtucket city, Rhode Island",44.0,54640.0,29735.0,6521.0,10312.0,30055.0,30055.0,31535.0,31535.0,42103.0,81.8,9192.0,17.9,60761.0,60761.0,29735.0,51817.0,72783.0,17160.0,67422.0,86206.0,29258.0,12575.0,36517.0,46384.0,-888888888.0,11.4,-888888888.0,17.6,32238.0,32238.0,32238.0,32238.0,75379.0,56043.0,74.3,4747.0,6.3,28775.0,49.1,29860.0,50.9
For the Love of God Brewing,micro,2617 W Northwest Blvd,Spokane,Washington,99205,-117.4505585,47.68614962,Washington,99205,2766,"Spokane city, Washington",53.0,67000.0,94748.0,21291.0,29723.0,91829.0,91829.0,93600.0,93600.0,148193.0,94.5,51278.0,32.7,182624.0,182624.0,94748.0,58714.0,77712.0,52141.0,74665.0,94655.0,33112.0,42607.0,39422.0,52463.0,-888888888.0,10.4,-888888888.0,15.0,99251.0,99251.0,99251.0,99251.0,229065.0,167402.0,73.1,14027.0,6.1,87803.0,49.4,89893.0,50.6
Forager Brewing Company,brewpub,1005 6th St NW,Rochester,Minnesota,55901-2741,-92.47868101,44.02937696,Minnesota,55901,2767,"Rochester city, Minnesota",27.0,54880.0,49984.0,8903.0,13809.0,46609.0,46609.0,51593.0,51593.0,77451.0,95.8,39862.0,49.3,96762.0,96762.0,49984.0,75902.0,112373.0,29326.0,102495.0,137812.0,46870.0,20658.0,46694.0,70126.0,-888888888.0,6.6,-888888888.0,8.6,54111.0,54111.0,54111.0,54111.0,121471.0,88939.0,73.2,8678.0,7.1,44572.0,47.7,48846.0,52.3
Forbidden Root Restaurant & Brewery,micro,1746 W Chicago Ave,Chicago,Illinois,60622-5012,-87.6715393,41.8961658,Illinois,60622,2769,"Chicago city, Illinois",17.0,14000.0,1139537.0,276103.0,402722.0,1081277.0,1081277.0,1161996.0,1161996.0,1660075.0,87.1,832511.0,43.7,2212422.0,2212422.0,1139537.0,66576.0,101179.0,580275.0,81796.0,122958.0,43217.0,559262.0,50980.0,75984.0,-888888888.0,12.9,-888888888.0,17.1,1272191.0,1272191.0,1272191.0,1272191.0,2696561.0,2066616.0,76.6,147958.0,5.5,1035787.0,48.0,1120519.0,52.0
Fort Brewery and Pizza,brewpub,1001 W Magnolia Ave,Fort Worth,Texas,76104-4504,-97.33528782,32.7303843,Texas,76104,2780,"Fort Worth city, Texas",48.0,27000.0,334286.0,58965.0,96401.0,344972.0,344972.0,380738.0,380738.0,492772.0,83.4,186853.0,31.6,712123.0,712123.0,334286.0,68235.0,93412.0,219456.0,83911.0,108139.0,34106.0,114830.0,46111.0,60648.0,-888888888.0,10.6,-888888888.0,14.4,361341.0,361341.0,361341.0,361341.0,940437.0,642668.0,68.3,67575.0,7.2,325080.0,47.6,358404.0,52.4
Fort Myers Brewing,micro,12811 Commerce Lakes Dr Ste 28,Fort Myers,Florida,33913-8649,-81.7619411,26.5611037,Florida,33913,2783,"Fort Myers city, Florida",12.0,24125.0,37323.0,7502.0,12759.0,38918.0,38918.0,38513.0,38513.0,55931.0,82.1,20276.0,29.8,75375.0,75375.0,37323.0,53583.0,80777.0,22400.0,66256.0,101635.0,34135.0,14923.0,31368.0,47362.0,-888888888.0,14.7,-888888888.0,18.2,48488.0,48488.0,48488.0,48488.0,92244.0,70893.0,76.9,6218.0,6.7,36651.0,50.1,36528.0,49.9
Fort Orange Brewing,micro,450 N Pearl St,Albany,New York,12204-1511,-73.74427,42.66372,New York,12204,2784,"Albany city, New York",36.0,1000.0,44279.0,12615.0,17211.0,40723.0,40723.0,46157.0,46157.0,56825.0,90.0,26509.0,42.0,85930.0,85930.0,44279.0,49763.0,71842.0,16294.0,73440.0,100748.0,33398.0,27985.0,37380.0,52360.0,-888888888.0,12.8,-888888888.0,22.0,50720.0,50720.0,50720.0,50720.0,98624.0,73394.0,74.4,8573.0,8.7,39498.0,46.9,44686.0,53.1
Fort Point Beer Company,regional,644 Mason St,San Francisco,California,94129-1600,-122.4102278,37.78946124,California,94129,2785,"San Francisco city, California",6.0,67000.0,350796.0,89479.0,95377.0,367492.0,367492.0,351430.0,351430.0,577897.0,89.2,394580.0,60.9,713617.0,713617.0,350796.0,121826.0,181909.0,170287.0,150429.0,224909.0,80383.0,180509.0,91445.0,136860.0,-888888888.0,6.7,-888888888.0,11.3,412269.0,412269.0,412269.0,412269.0,815201.0,682312.0,83.7,30564.0,3.7,358628.0,51.1,342546.0,48.9
