name,brewery_type,address_1,city,state_province,postal_code,longitude,latitude,state,zip_code,brewery_id
Off The Cuff Brewing Company,planning,,West Brookfield,Massachusetts,01585-6023,,,Massachusetts,01585,5128
Ogres Brewing,micro,7693 Cultus Bay Rd Ste 1,Clinton,Washington,98236-9432,,,Washington,98236,5139
Ol' Shed Brewing Company,planning,,Mathis,Texas,78368-1738,,,Texas,78368,5147
Old 690 Brewing Co,brewpub,15670 Ashbury Church Rd,Purcellville,Virginia,20132-2817,,,Virginia,20132,5150
Old Bust Head Brewing Co.,micro,7134 Lineweaver Rd,Warrenton,Virginia,20187-3949,,,Virginia,20187,5157
Old Coast Ales,micro,300 Anastasia Blvd Ste C,Saint Augustine,Florida,32080-4759,,,Florida,32080,5158
Old Colony Brewing,micro,605 Bedford St Unit 1,Whitman,Massachusetts,02382-2088,,,Massachusetts,02382,5159
Old Colorado Brewing Co,micro,8121 First St.,Wellington,Colorado,80549,,,Colorado,80549,5160
Old Detroit Brewing Co,planning,,Bloomfield Hills,Michigan,48304-3817,,,Michigan,48304,5162
Old Forge Brewing Co,micro,401 Railroad St Ste 104,Danville,Pennsylvania,17821-1593,,,Pennsylvania,17821,5166
Old House Vineyards,micro,18351 Corkys Ln,Culpeper,Virginia,22701,,,Virginia,22701,5170
Old Ivy Brewery and Taproom,brewpub,108 W Evergreen Blvd Ste A,Vancouver,Washington,98660-3124,,,Washington,98660,5172
Old Klaverack Brewery,micro,150 Thielman Rd,Hudson,New York,12534-3716,,,New York,12534,5174
Old Mill Craft Beer,micro,2376 State Route 850,Bidwell,Ohio,45614-9590,,,Ohio,45614,5180
Old Soul Brewing,micro,10970 S Cleveland Ave Ste 402,Fort Myers,Florida,33907-2315,,,Florida,33907,5188
Old Stove Brewing Company,brewpub,1916 Pike Pl Ste 12 # 420,Seattle,Washington,98101-1056,,,Washington,98101,5191
Old Town Abbey Ales,proprietor,125 S Jefferson St Unit 2709,Chicago,Illinois,60661-3731,,,Illinois,60661,5193
Olde Hickory Brewery & Amos Howards,brewpub,2828 US Highway 70 SW,Hickory,North Carolina,28602-4645,,,North Carolina,28602,5200
Ole Dallas Brewery,micro,,Dallas,North Carolina,28034-9793,,,North Carolina,28034,5205
Oliphant Brewing,micro,350 Main St Ste 2,Somerset,Wisconsin,54025-9108,,,Wisconsin,54025,5208
Olvalde Farm & Brewing,micro,16557 County Road 25,Rollingstone,Minnesota,55969-4046,,,Minnesota,55969,5211
Omaha Brewing Company,micro,265 Brew St,Omaha,Georgia,31821-2258,,,Georgia,31821,5212
Ombibulous Brewing Company,planning,,Fall Creek,Wisconsin,54742-4965,,,Wisconsin,54742,5213
On The Fly Brewing Company,planning,,Sunbury,Ohio,43074-9022,,,Ohio,43074,5217
One Allegiance Brewing,planning,,Chicago Ridge,Illinois,60415-1347,,,Illinois,60415,5219
One Brewing / Harmony Meadows Center,closed,4848 Green Ave Ste B,Manson,Washington,98831-9404,,,Washington,98831,5221
One Eye Open Brewing Company,micro,41 Fox Street Shed A,Portland,Maine,04101-2538,,,Maine,04101,5222
One Love Brewery,brewpub,25 S Mountain Rd,Lincoln,New Hampshire,03251-4268,,,New Hampshire,03251,5225
One Trick Pony Brewery,micro,17845 Chappel Ave # 17851,Lansing,Illinois,60438-4525,,,Illinois,60438,5226
One Well Brewing,planning,,Kalamazoo,Michigan,49001-5264,,,Michigan,49001,5227
One World Brewing,micro,10 Patton Ave Ste 002,Asheville,North Carolina,28801-3302,,,North Carolina,28801,5229
Ookapow Brewing Company,micro,"1142 Old Okeechobee Road, Bay 13",West Palm Beach,Florida,33401,,,Florida,33401,5234
Open Door Brewing Company,contract,2030 Ionosphere St Unit G,Longmont,Colorado,80504-8459,,,Colorado,80504,5236
Opocofi Brewing Company,planning,,Franklin,Indiana,46131-8901,,,Indiana,46131,5239
Optimism Brewing Company,micro,1158 Broadway,Seattle,Washington,98122-3822,,,Washington,98122,5241
Orange Blossom Brewing Company,proprietor,44 W Illiana St Ste 102,Orlando,Florida,32806-4439,,,Florida,32806,5243
Orange County Brewers,brewpub,131 N Orange Ave Ste 106,Orlando,Florida,32801-2385,,,Florida,32801,5245
Orchid Island Brewery,micro,2855 Ocean Dr Ste C1,Vero Beach,Florida,32963-2038,,,Florida,32963,5246
Orf Brewing,micro,4700 Burleson Rd Ste F,Austin,Texas,78744-1230,,,Texas,78744,5251
Ormond Brewing,micro,301 Division Ave Unit 15,Ormond Beach,Florida,32174-8812,,,Florida,32174,5257
Orono Brewing Brewery & Draught Room,planning,,Orono,Maine,04473,,,Maine,04473,5260
Oskar Blues Brewery & Tasty Weasel Tap Room,regional,1800 Pike Rd Unit B,Longmont,Colorado,80501-6794,,,Colorado,80501,5268
Oswego Brewing Company,micro,61 Main St,Oswego,Illinois,60543-8592,,,Illinois,60543,5271
Out.Haus Ales,micro,442 1st Nh Tpke Unit 2,Northwood,New Hampshire,03261-3445,,,New Hampshire,03261,5282
Outer Light Brewing Company,micro,266 Bridge St Ste 1,Groton,Connecticut,06340-3739,,,Connecticut,06340,5285
"Outer Limits Brewing, LLC",planning,,Proctorsville,Vermont,05153-9518,,,Vermont,05153,5286
Outerbelt Brewing Company,planning,,Carroll,Ohio,43112,,,Ohio,43112,5289
Outland Brewing Company,planning,,Salem,New Hampshire,03079-1867,,,New Hampshire,03079,5290
Outland Farm Brewery,planning,,Pittsfield,Maine,04967-5811,,,Maine,04967,5291
Outlaw Cigar / Gunslinger Saloon Brewing,planning,,Kansas City,Missouri,64151-2026,,,Missouri,64151,5294
Outstate Brewing Company LLC,planning,,Fergus Falls,Minnesota,56537,,,Minnesota,56537,5297
OVAL Craft Brewing,micro,111 Ohio Rd,Plattsburgh,New York,12903-4403,,,New York,12903,5298
Over Yonder Brewing Company,planning,,Golden,Colorado,80403-8590,,,Colorado,80403,5299
Oviedo Brewing Co,planning,,Oviedo,Florida,32765-7426,,,Florida,32765,5302
Owls Rest Brewery,planning,,Malone,New York,12953-1517,,,New York,12953,5304
Owls Roost Brewing,planning,,Wake Forest,North Carolina,27587-2958,,,North Carolina,27587,5305
Oyster House Brewing Co.,brewpub,625 Haywood Rd,Asheville,North Carolina,28806-3255,,,North Carolina,28806,5311
Ozarks Brewing Company,closed,1872 S. U.S. Hwy. 63,West Plains,Missouri,65775,,,Missouri,65775,5313
"Pacific Northwest Brewing Center, LLC",planning,,Everett,Washington,98208-3320,,,Washington,98208,5321
Pagan River Brewing Company,planning,,Smithfield,Virginia,23430-2301,,,Virginia,23430,5328
Pagosa Brewing & Grill,brewpub,118 N Pagosa Blvd,Pagosa Springs,Colorado,81147-8470,,,Colorado,81147,5329
Pair O' Dice Brewing Company,micro,4400 118th Ave N Ste 208,Clearwater,Florida,33762-4433,,,Florida,33762,5330
Pale Fire Brewing Co,micro,217 S Liberty St Ste 105,Harrisonburg,Virginia,22801-3675,,,Virginia,22801,5332
Palm City Brewing,micro,7887 Drew Cir Ste 130,Fort Myers,Florida,33967-6083,,,Florida,33967,5335
Palmetto Brewing Co,regional,289 Huger St Bldg B,Charleston,South Carolina,29403-4560,,,South Carolina,29403,5338
Panther Creek Brews,planning,,Christiana,Tennessee,37037-5122,,,Tennessee,37037,5343
Pantomime Mixtures,planning,,Hector,New York,14841-9629,,,New York,14841,5345
Pantown Brewing Company,planning,,Saint Cloud,Minnesota,56303-3047,,,Minnesota,56303,5346
Paper City Development LLC,planning,,Vicksburg,Michigan,49097,,,Michigan,49097,5349
Paradise Creek Brewery,micro,505 SE Riverview St Ste C,Pullman,Washington,99163-5262,,,Washington,99163,5354
Paradox Brewery,micro,154 State Route 9,Schroon Lake,New York,12870,,,New York,12870,5356
Paradox Brewery / Gateway To the Adirondacks,planning,,Schroon Lake,New York,12870,,,New York,12870,5357
Paradune Brewing,micro,10551 1/2 County Rd 286,Huntsville,Ohio,43324,,,Ohio,43324,5358
Paradune Brewing Company,micro,20707 Township Rd 119,Belle Center,Ohio,43310,,,Ohio,43310,5359
Paramount Brewing Company,planning,,Andover,Massachusetts,01810-5011,,,Massachusetts,01810,5362
Parched Eagle Brewpub,brewpub,5440 Willow Rd Ste 112,Waunakee,Wisconsin,53597-8431,,,Wisconsin,53597,5363
Park City Brewery,closed,2720 Rasmussen Rd Ste A1,Park City,Utah,84098-5751,,,Utah,84098,5367
Parts & Labor Brewing Company,brewpub,402 Main St Unit B,Sterling,Colorado,80751-4343,,,Colorado,80751,5375
Peak View Brewing Company,planning,,Greenwood Village,Colorado,80112,,,Colorado,80112,5395
Peaks and Creeks Brewing Company,micro,212 King St Ste B,Brevard,North Carolina,28712,,,North Carolina,28712,5396
Peckish Pig,brewpub,623 Howard St,Evanston,Illinois,60202-3941,,,Illinois,60202,5401
Pedal Haus Brewery,brewpub,730 S Mill Ave. Suite 102,Tempe,Arizona,85281-3618,,,Arizona,85281,5402
Pedestrian Brewing,planning,,Lakewood,Ohio,44107-3309,,,Ohio,44107,5404
Peel Brewing Co.,brewpub,104 S Cherry St,O Fallon,Illinois,62269-2046,,,Illinois,62269,5407
Pen Druid Brewing,micro,7 River Ln,Sperryville,Virginia,22740,,,Virginia,22740,5412
Pennesseewassee Brewing,micro,458 Plains Rd,Harrison,Maine,04040-3829,,,Maine,04040,5413
Pensacola Bay Brewery,micro,225 E Zaragoza St,Pensacola,Florida,32502-6048,,,Florida,32502,5418
Peoria Artisan Brewery,brewpub,10144 W. Lake Pleasant Parkway Suite 1130,Peoria,Arizona,85382,,,Arizona,85382,5421
Peoria Artisan Brewery,brewpub,10144 W Lake Pleasant Pkwy Ste 1130,Peoria,Arizona,85382-9716,,,Arizona,85382,5422
Perfect Fool Brewing Company,planning,,Atlanta,Georgia,30319,,,Georgia,30319,5425
Perfect World Brewing Co,micro,1276 Broadway,Albany,New York,12204-2623,,,New York,12204,5427
Perkiomen Valley Brewery,planning,,Telford,Pennsylvania,18969-1615,,,Pennsylvania,18969,5431
Permission Brewing Company,planning,,Columbus,Ohio,43004,,,Ohio,43004,5432
Perrin Brewing Company,regional,5910 Comstock Park Dr NW,Comstock Park,Michigan,49321-8256,,,Michigan,49321,5433
Petoskey Brewing,micro,1844 M 119 Harbor-Petoskey Rd,Petoskey,Michigan,49770-9341,,,Michigan,49770,5440
Phantom Horse Brewing,brewpub,56-A Fieldstone Village Dr,Rock Spring,Georgia,30739,,,Georgia,30739,5448
Philipsburg Brewing Co,micro,101 W Broadway,Philipsburg,Montana,59858,,,Montana,59858,5453
Pie & Pints Restaurant & Brewery,contract,,Oxford,Connecticut,06478,,,Connecticut,06478,5455
Piedmont Brewery and Kitchen,brewpub,450-B Third Street,Macon,Georgia,31201,,,Georgia,31201,5457
Pig Island Brewery,planning,,Bradford,Pennsylvania,16701-1304,,,Pennsylvania,16701,5459
Pigeon Hill Brewery Production Facility,planning,,Muskegon,Michigan,49440-1109,,,Michigan,49440,5463
Pigeon Hill Brewing Co,micro,500 W Western Ave Ste 100,Muskegon,Michigan,49440-1000,,,Michigan,49440,5464
Pigskin Brewing Company,brewpub,81 Mill St Ste 150,Gahanna,Ohio,43230-1718,,,Ohio,43230,5467
Pikes Peak Brewing,micro,1756 Lake Woodmoor Dr,Monument,Colorado,80132-9215,,,Colorado,80132,5470
Pilot Brewing,planning,,Charlotte,North Carolina,28205,,,North Carolina,28205,5472
Pine Island Brewing,micro,682 County Route 1 Ste B,Pine Island,New York,10969-1715,,,New York,10969,5475
Pinehurst Brewery,planning,,Pinehurst,North Carolina,28374,,,North Carolina,28374,5477
Pinehurst Resort,planning,,Pinehurst,North Carolina,28374,,,North Carolina,28374,5478
Pinelands Brewing,micro,140 7th Ave Unit 15,Little Egg Harbor Twp,New Jersey,08087-4259,,,New Jersey,08087,5479
Pinglehead Brewery / Brewer's Pizza,brewpub,14B  Blanding Blvd Ste B,Orange Park,Florida,32073-2232,,,Florida,32073,5484
Pinthouse Pizza Round Rock,planning,,Round Rock,Texas,78681,,,Texas,78681,5488
Pipe Dream Brewing,brewpub,49 Harvey Rd Unit 4,Londonderry,New Hampshire,03053-7442,,,New Hampshire,03053,5494
Pipeworks Brewing Co,micro,3912 W McLean Ave Ste B,Chicago,Illinois,60647-5973,,,Illinois,60647,5495
Pipeworks Brewing Co,micro,,Chicago,Illinois,60647-5972,,,Illinois,60647,5496
Pizza Beer Company,contract,5N404 Harvest Ln,Saint Charles,Illinois,60175-8242,,,Illinois,60175,5506
Pizza Boy Brewing Co,micro,2240 Millennium Way,Enola,Pennsylvania,17025-1484,,,Pennsylvania,17025,5507
Planetary Brewing Company,micro,500 Polk St Ste 22,Greenwood,Indiana,46143-1638,,,Indiana,46143,5517
Plattsburgh Brewing Co,brewpub,411 Route 3,Plattsburgh,New York,12901-6520,,,New York,12901,5525
Platypus Brewing,brewpub,1902 Washington Ave Ste E,Houston,Texas,77007-6414,,,Texas,77007,5526
Playalinda Brewing Company,micro,305 S Washington Ave,Titusville,Florida,32796-3539,,,Florida,32796,5527
Playalinda Brewing Company -  Brix Project,brewpub,5220 S Washington Ave,Titusville,Florida,32780-7316,,,Florida,32780,5528
Po'Boy Brewing,micro,200 Wilson St Unit E3,Port Jefferson Station,New York,11776-1145,,,New York,11776,5533
Pocono Brewery Company,brewpub,2092 Route 611,Swiftwater,Pennsylvania,18370-7773,,,Pennsylvania,18370,5535
Point Ybel Brewing Company,micro,16120 San Carlos Blvd Ste 4,Fort Myers,Florida,33908-3294,,,Florida,33908,5540
Pondaseta Brewing Co.,planning,,Amarillo,Texas,79119,,,Texas,79119,5547
Pontoon Brewing Company,micro,8601 Dunwoody Pl Bld 500 Ste 500,Sandy Springs,Georgia,30350-2551,,,Georgia,30350,5550
Port Townsend Brewing Co,micro,330 10th St Ste C,Port Townsend,Washington,98368-1815,,,Washington,98368,5562
Porters Mill Brewery,micro,1918 Porters Mill Rd,Midlothian,Virginia,23114,,,Virginia,23114,5565
Portsmouth Brewing Co/Maults,brewpub,224 Second St,Portsmouth,Ohio,45662-0218,,,Ohio,45662,5570
Post and Beam Brewing,planning,,Peterborough,New Hampshire,03458-1452,,,New Hampshire,03458,5572
Power House Brewing Co's Columbus Bar,brewpub,2735 N State Road 9,Columbus,Indiana,47203-9648,,,Indiana,47203,5579
Powerhouse Restaurant and Brewery,brewpub,454 E Main,Puyallup,Washington,98372-3258,,,Washington,98372,5580
Prairie Krafts Brewing Company,micro,1310 Busch Pkwy,Buffalo Grove,Illinois,60089-4505,,,Illinois,60089,5583
Prescott Brewing Co,brewpub,130 W Gurley St Ste A,Prescott,Arizona,86301-3603,,,Arizona,86301,5589
Presidential Brewing Co.,planning,,Portage,Michigan,49024,,,Michigan,49024,5591
Prestonrose Farm and Brewing Co.,brewpub,201 Saint Louis Valley Rd,Paris,Arkansas,72855-5853,,,Arkansas,72855,5593
Preyer Brewing Company,micro,600 A-B Battleground Ave,Greensboro,North Carolina,27401-2015,,,North Carolina,27401,5597
Primitive Beer LLC,micro,2025 Ionosphere St Unit 101,Longmont,Colorado,80504-7439,,,Colorado,80504,5600
Pro Re Nata Brewery,micro,6135 Rockfish Gap Tpke,Crozet,Virginia,22932-3325,,,Virginia,22932,5606
Prohibition Pig,brewpub,23 S Main St Ste 1,Waterbury,Vermont,05676-1863,,,Vermont,05676,5611
Propagation LLC,planning,,Saint Louis,Missouri,63104-2425,,,Missouri,63104,5613
Props Brewery and Grill,brewpub,125 Lovejoy Rd,Fort Walton Beach,Florida,32548,,,Florida,32548,5616
Prost Brewing Fort Collins,planning,,Fort Collins,Colorado,80524-2162,,,Colorado,80524,5619
Pub Craught,planning,,Baton Rouge,Louisiana,70809-2228,,,Louisiana,70809,5624
"Purgatory Beer Co, LLC",micro,670 Linwood Ave Bldg C,Whitinsville,Massachusetts,01588-2068,,,Massachusetts,01588,5640
Purpose Brewing and Cellars,micro,4025 S Mason St Unit C,Fort Collins,Colorado,80525-5953,,,Colorado,80525,5642
Puyallup River Brewing Co,micro,,Puyallup,Washington,98375-6923,,,Washington,98375,5644
Quaff On Brewing,micro,1934 State Road 135 N,Nashville,Indiana,47448-8418,,,Indiana,47448,5646
Quarter Celtic Brewpub,brewpub,1100 San Mateo Blvd NE Ste 50,Albuquerque,New Mexico,87110-6473,,,New Mexico,87110,5653
Quattro Goombas Brewery,brewpub,22860 James Monroe Hwy,Aldie,Virginia,20105-1916,,,Virginia,20105,5655
Queen City Brewery of Cincinnati,micro,11253 Williamson Rd,Cincinnati,Ohio,45241-2230,,,Ohio,45241,5656
Queen City Brewing,micro,834 Spring Hill Rd,Staunton,Virginia,24401-2865,,,Virginia,24401,5658
Quigley's Pint and Plate,brewpub,257 Willbrook Blvd,Pawleys Island,South Carolina,29585-7789,,,South Carolina,29585,5662
Quinn Brewing Company,micro,3000 Commerce Loop Ste 3200,Irwin,Pennsylvania,15642-8112,,,Pennsylvania,15642,5663
Rabbit Hole Brewing,micro,106 E 6th,Justin,Texas,76247-4635,,,Texas,76247,5667
Rabble-Rouser Brewing Company,micro,,Mcallen,Texas,78501,,,Texas,78501,5668
Race Street Brew Works,brewpub,511 Spruce St Ste 2,Clearfield,Pennsylvania,16830-1923,,,Pennsylvania,16830,5670
Radiant Pig Craft Beers,contract,122 W 27th St Fl 10,New York,New York,10001-6227,,,New York,10001,5673
Radium City Brewing,micro,,Ottawa,Illinois,61350,,,Illinois,61350,5676
Raices Brewing Co,planning,,Denver,Colorado,80204,,,Colorado,80204,5682
Railhead Brewing Company,brewpub,40 Park Dr,Hornell,New York,14843-2213,,,New York,14843,5685
Railhouse Brewery,micro,105 E South St Unit C,Aberdeen,North Carolina,28315-,,,North Carolina,28315,5686
Railroad City Brewing Company,brewpub,1415 11th Ave Ste 1,Altoona,Pennsylvania,16601-3303,,,Pennsylvania,16601,5690
Railside Brewing,micro,309 NE 76th St,Vancouver,Washington,98665-8210,,,Washington,98665,5693
Rainy Daze Brewing,micro,650 NW BOVELA LN SUITE 3,Poulsbo,Washington,98370,,,Washington,98370,5696
Raised Grain Brewing Company,brewpub,2244 W Bluemound Rd Ste E,Waukesha,Wisconsin,53186-2921,,,Wisconsin,53186,5697
Rally King Brewing,micro,1624 S Lemay Ave Unit 4,Fort Collins,Colorado,80525-1188,,,Colorado,80525,5699
RAM Restaurant and Brewery - Boise,brewpub,709 E Park Blvd,Boise,Idaho,83712-7715,,,Idaho,83712,5700
RAM Restaurant and Brewery - Schaumburg,brewpub,1901 McConnor Pkwy,Schaumburg,Illinois,60173-4389,,,Illinois,60173,5708
RAM Restaurant and Brewery- Northgate,brewpub,401 NE Northgate Way Spc 1102,Seattle,Washington,98125-8538,,,Washington,98125,5712
Ramblin Reds Brewing Company,brewpub,1493 N Shoop Ave Unit A,Wauseon,Ohio,43567-2801,,,Ohio,43567,5713
Ramskeller,planning,,Fort Collins,Colorado,80523-0001,,,Colorado,80523,5714
Rancho De Lomi Brewing,planning,,Laporte,Colorado,80535-3021,,,Colorado,80535,5715
Raney Cellars,brewpub,11 Manor Ave,Millersville,Pennsylvania,17551,,,Pennsylvania,17551,5719
Ranger Creek Brewery,micro,4834 Whirlwind Dr Ste 2,San Antonio,Texas,78217-3740,,,Texas,78217,5720
Rapp Brewing Company,micro,10930 Endeavour Way Ste C,Seminole,Florida,33777-1632,,,Florida,33777,5723
Reads Landing Brewing Co,brewpub,70555 202nd Ave,Reads Landing,Minnesota,55968-6842,,,Minnesota,55968,5740
Real McCoy Beer Co.,micro,20 Hallwood Rd Unit C,Delmar,New York,12054-1925,,,New York,12054,5742
Reaver Beach Brewing Co,micro,1505 Taylor Farm Rd,Virginia Beach,Virginia,23453-3099,,,Virginia,23453,5744
Rebelle Brewing,planning,,Noblesville,Indiana,46060,,,Indiana,46060,5747
Recon Brewing,brewpub,1747 N Main St Ext,Butler,Pennsylvania,16001-1327,,,Pennsylvania,16001,5751
Red Bear Brewing Co,planning,,Washington,District of Columbia,20002-3406,,,District of Columbia,20002,5753
Red Bird,planning,,Waltham,Massachusetts,02453-5208,,,Massachusetts,02453,5754
Red Crow Brewing Company,micro,,Olathe,Kansas,66062,,,Kansas,66062,5760
Red Cypress Brewery,micro,855 E SR 434,Winter Springs,Florida,32708-2704,,,Florida,32708,5761
Red Dirt Brewing Co,planning,,Oklahoma City,Oklahoma,73120-5133,,,Oklahoma,73120,5762
Rock Art Brewery,micro,632 Laporte Rd,Morrisville,Vermont,05661-8322,,,Vermont,05661,5767
Red Hawk Brewing,micro,4504 Bussey Rd,Syracuse,New York,13215-8783,,,New York,13215,5769
Red Hills Brewing Co,micro,2823 Central Ave Ste 107,Birmingham,Alabama,35209-2581,,,Alabama,35209,5771
Red Horn Brewing Co.,brewpub,13010 W Parmer Ln Ste 800,Cedar Park,Texas,78613-7369,,,Texas,78613,5772
Red Iron Brewing Company,planning,,Lincoln,Nebraska,68501,,,Nebraska,68501,5773
Red Leg Brewing Company,micro,4630 Forge Rd Ste B,Colorado Springs,Colorado,80907-3556,,,Colorado,80907,5775
Red Oak Brewing Co,regional,6901 Konica Dr,Whitsett,North Carolina,27377-9787,,,North Carolina,27377,5778
Red River Brewing Co,micro,1200 Marshall St Ste 500,Shreveport,Louisiana,71101-3936,,,Louisiana,71101,5779
Red River Brewing Company,brewpub,217 W Main St,Red River,New Mexico,87558,,,New Mexico,87558,5780
Red Shed Brewing Company,micro,817 Butter Bowl Rd,Cherry Valley,New York,13320-3106,,,New York,13320,5783
Red Shedman Farm Brewery,micro,13601 Glissans Mill Rd,Mount Airy,Maryland,21771-8507,,,Maryland,21771,5784
Red Truck Beer Company,planning,,Denver,Colorado,80216-3612,,,Colorado,80216,5787
Redemption Alewerks,brewpub,7035 E 96th St Ste K,Indianapolis,Indiana,46250-3303,,,Indiana,46250,5791
Redwood Brewing Co,brewpub,5304 Gateway Ctr,Flint,Michigan,48507-3930,,,Michigan,48507,5798
Reformation Brewery,micro,500 Arnold Mill Way Ste A,Woodstock,Georgia,30188-6842,,,Georgia,30188,5804
Reinvention Brewing Co.,micro,9 N Main St PO Box 57,Manchester,New York,14504-9713,,,New York,14504,5806
Rock Bottom Brewery,brewpub,1864 Victory Cir Bldg K,Daytona Beach,Florida,32114,,,Florida,32114,5808
Relic Brewing,micro,95 Whiting St Unit B,Plainville,Connecticut,06062-2842,,,Connecticut,06062,5810
Remnant Brewing,micro,2 Bow Market Way,Somerville,Massachusetts,02143,,,Massachusetts,02143,5812
Rendezvous Junction Brewing Company,micro,2001 S Bellview Rd Ste 2,Rogers,Arkansas,72758-4050,,,Arkansas,72758,5814
